Educ,YEAR,Age_grp,w.obs,obs,lnWealth.mean,lnWealth.sd,lnNrmWealth.mean,lnNrmWealth.sd,lnPermIncome.mean,lnPermIncome.sd,BASE_YR
All,2010,"(85,90]",1609978.1464281206,316,5.51921033747223,1.7736246476668838,1.8707880119760198,1.2608944939982472,3.6484223254962105,0.788307864690069,2019
All,2010,"(90,95]",742130.8696823254,140,4.895475307973036,2.2113515308572826,1.4815187631905942,1.923665164837142,3.4139565447824416,0.7563165268618686,2019
All,2013,"(15,20]",679285.2570221386,130,2.2625801389781697,1.2653314749943876,-0.5771931867501588,1.4573587984464638,2.8397733257283284,0.6069668171614134,2019
All,2013,"(20,25]",4266834.675614834,801,2.4477044241627577,1.8307442450348603,-0.9628361865207239,1.6561304515334687,3.4105406106834817,0.7022407777786173,2019
All,2013,"(25,30]",6745604.418949013,1371,3.2931650592741124,1.6810849271721886,-0.5580974921894359,1.4636201448661215,3.8512625514635483,0.700084129069382,2019
All,2013,"(30,35]",8622922.164871035,1761,3.785940847448079,1.8330023514477198,-0.3813051588261815,1.4869405968948732,4.167246006274261,0.7246729181203575,2019
All,2013,"(35,40]",8578285.39947174,2069,4.082019588601139,2.197727630263365,-0.2517636711210408,1.6849240699948156,4.33378325972218,0.8673493012266249,2019
All,2013,"(40,45]",9524011.556641167,2522,4.468116883932456,2.0704950510589297,0.05901601164029326,1.6042080589476095,4.4091008722921625,0.8671600662736411,2019
All,2013,"(45,50]",10301490.496729571,2775,4.680707408803968,2.054206099830398,0.3400429117148026,1.568372090095846,4.340664497089166,0.8511704306269879,2019
All,2013,"(50,55]",11061175.628008602,3290,4.845087596254984,2.2817870671244282,0.4931162053656827,1.785270842762886,4.351971390889301,0.9461740820811358,2019
All,2013,"(55,60]",11003971.034664571,3062,5.10567752076932,2.1465823882277686,0.8511968116761413,1.6814168118012045,4.254480709093179,0.9625486297880436,2019
All,2013,"(60,65]",10074605.65360262,2872,5.095833332971446,2.4358478558858043,0.8961912769523929,1.8914581025739572,4.199642056019052,0.9342903046015827,2019
All,2013,"(65,70]",8349519.113170818,2125,5.568182795070422,1.986470436988284,1.4907088344898811,1.5332146549338952,4.077473960580541,0.9422623166309981,2019
All,2013,"(70,75]",5904394.029369316,1543,5.209510218955182,2.2478186606024635,1.3488154095519111,1.745112048696263,3.8606948094032707,0.9411765191427395,2019
All,2013,"(75,80]",4662534.895917886,980,5.188283241133331,2.129128403334761,1.5074196819669463,1.741908666504794,3.6808635591663847,0.8458721096191305,2019
All,2013,"(80,85]",4132912.095288618,769,5.108421601802899,1.7731407872125675,1.6140848992244554,1.4514876448034497,3.4943367025784435,0.7438721834213136,2019
All,2013,"(85,90]",1871034.7946037848,400,4.7731142970613485,2.0981679359976173,1.3877526622743432,1.8063552365436977,3.3853616347870052,0.7115061858982413,2019
All,2013,"(90,95]",818811.9420776684,145,5.118622201625189,1.8105554899126095,1.865349236469495,1.5869104904867095,3.253272965155694,0.8516107444262373,2019
All,2016,"(15,20]",858638.4088487235,152,1.0954702821899274,2.788317841145466,-1.7070492122614254,2.7361734829371196,2.802519494451353,0.863423851815471,2019
All,2016,"(20,25]",4355908.963636975,751,2.457274285711839,1.8275403054117596,-0.996345251937336,1.7190932321199974,3.453619537649175,0.6780790355167399,2019
All,2016,"(25,30]",6655279.237637032,1331,3.278074146447182,1.9120285827665244,-0.6849369192482951,1.6036403335715512,3.9630110656954773,0.7795721795943158,2019
All,2016,"(30,35]",8634456.727061624,1798,3.753477514830013,2.0149361853614405,-0.37852630124680237,1.6493087831749782,4.132003816076815,0.7904702594192712,2019
All,2016,"(35,40]",8610207.035639644,2080,4.11145103816028,2.005223014670712,-0.15712239396669403,1.5823682917163797,4.268573432126974,0.8308552971717815,2019
All,2016,"(40,45]",9674237.07308238,2397,4.487559059418773,2.0596130505797614,0.1127056485947594,1.5574243487119643,4.374853410824014,0.875625626430728,2019
All,2016,"(45,50]",9903551.42612008,2598,4.87580306759675,2.141722373302268,0.42748861774224717,1.608742016894781,4.448314449854503,0.9399933593013619,2019
All,2016,"(50,55]",11517812.080325058,3312,4.799952988181919,2.383323619580623,0.5196303527615024,1.8304282517125847,4.280322635420417,0.9617349262963913,2019
All,2016,"(55,60]",11397498.125250163,3434,5.240707676475767,2.3910209440979626,0.9477553105454687,1.767681758210081,4.292952365930299,1.1153213855216315,2019
All,2016,"(60,65]",10831523.269514281,3196,5.112662638228314,2.3971503085375905,0.9234441128090431,1.819942085748773,4.189218525419271,1.0485519318664427,2019
All,2016,"(65,70]",10098839.2577387,2763,5.150938037857044,2.2950613293346436,1.072512998003081,1.8208303418632263,4.078425039853963,0.9592948746054488,2019
All,2016,"(70,75]",6622248.530829836,1615,5.2897093995573465,2.4605746291099866,1.3063532068396992,1.9592410376252138,3.9833561927176473,0.885709735739868,2019
All,2016,"(75,80]",5330744.5899406215,1178,5.42054199227535,2.18181084996051,1.457763261741552,1.8396185967952,3.9627787305337985,0.9818036621772914,2019
All,2016,"(80,85]",4293647.292917204,845,5.421716817099778,2.221337756698425,1.55373504034087,1.7610978350423683,3.867981776758908,0.8830248509291877,2019
All,2016,"(85,90]",2005892.1915147533,399,5.457802099444228,2.2481960828147867,1.722754745465309,1.8107520006582014,3.7350473539789193,0.8404505054723924,2019
All,2016,"(90,95]",670785.8335545923,160,4.937790371644693,2.3974309884791465,1.4497596486192834,2.0096292675962575,3.48803072302541,0.7153285493423941,2019
All,2019,"(15,20]",802372.5803896643,129,2.374921072261688,1.0403235991913933,-0.6874548815151704,1.4438570772000119,3.0623759537768582,0.9304557130187484,2019
All,2019,"(20,25]",4658304.445638097,740,2.6836157248071713,1.821430709165608,-0.8003541516796373,1.7112103813447412,3.4839698764868086,0.9021547830031418,2019
All,2019,"(25,30]",7341475.323699745,1196,3.3943078865716454,1.825360713040229,-0.6106757817178166,1.4665681399691202,4.004983668289462,0.7181535383579876,2019
All,2019,"(30,35]",9005439.92613992,1482,3.9433373174660598,1.731884532003662,-0.27784536025413675,1.4610266208273228,4.221182677720196,0.6682424611798111,2019
All,2019,"(35,40]",9482865.36134096,2078,4.254929744557223,2.1715807264638682,-0.13574139495651366,1.7186384497097265,4.390671139513736,0.8439521454152168,2019
All,2019,"(40,45]",9365542.657442478,2144,4.699705517140003,2.1863676185402796,0.28698557174677375,1.7212334346436688,4.412719945393229,0.8698435593843791,2019
All,2019,"(45,50]",9446291.185590588,2393,5.047182781968808,2.1215264941612904,0.557701153531978,1.621643197311506,4.48948162843683,0.9546380787317461,2019
All,2019,"(50,55]",11498170.474599827,3014,5.085690863793537,2.206437175302317,0.6473179378602891,1.628123205595434,4.438372925933248,0.9734274223490949,2019
All,2019,"(55,60]",10650063.49424198,2966,5.1012714905040735,2.5013828842342813,0.8483227917557956,1.8966149775202015,4.252948698748278,1.0563962297998004,2019
All,2019,"(60,65]",11440845.940880414,3114,5.16360552325681,2.5694777552009582,0.9825614477499631,2.0163156487466463,4.181044075506847,1.0392587387924945,2019
All,2019,"(65,70]",10179569.157604836,2620,5.2515781977830205,2.4036930136259773,1.2344547969562756,1.8744471915283865,4.017123400826745,0.9950394678842022,2019
All,2019,"(70,75]",8399756.713600194,1953,5.396581124021649,2.0172130378843725,1.4352611578641734,1.5614222251536207,3.9613199661574763,0.9776787337647851,2019
All,2019,"(75,80]",6603381.253404867,1200,5.3462846534860295,1.946087038955707,1.5653594321483446,1.5250595142547025,3.7809252213376845,0.8780915719840708,2019
All,2019,"(80,85]",3125982.8484146437,652,5.21266636881539,2.1694840557798627,1.4362979095358903,1.720308856750381,3.7763684592795,0.8786799912234328,2019
All,2019,"(85,90]",1646141.355727914,289,5.465948644080072,1.5636509207481095,1.8021986078343175,1.390130938255995,3.6637500362457547,0.9658425028005292,2019
All,2019,"(90,95]",914877.6669970894,180,5.355775827425974,2.2675171440942887,1.6716594274739451,1.8603456784714698,3.684116399952029,0.90613602241272,2019
NoHS,All,"(15,20]",1094001.4814338929,182,1.5964584115585847,2.017842214267474,-1.4709056264903408,1.762626039892305,3.0673640380489258,0.6659073134945325,2019
NoHS,All,"(20,25]",4531239.440193164,760,1.6950203420990766,2.0033178430424154,-1.6032576160484155,1.8824889586916942,3.298277958147492,0.6910041648134745,2019
NoHS,All,"(25,30]",6098043.229525476,1109,2.3469057972413623,1.7332386547162966,-1.0739072927751843,1.6409755668547246,3.4208130900165465,0.6373631599015875,2019
NoHS,All,"(30,35]",7832972.021057831,1445,2.6943142760378875,1.9544928730558404,-0.9049358119223551,1.7421782414885127,3.5992500879602427,0.613441923191112,2019
NoHS,All,"(35,40]",8567081.462568551,1702,2.7344004504029304,2.151919690858695,-0.8732546587897159,1.8707456756598018,3.6076551091926463,0.7129757744312212,2019
NoHS,All,"(40,45]",9324724.068952043,1796,3.0705487880839697,2.14184338110878,-0.577551481966376,1.892431692111301,3.6481002700503455,0.6952315560478673,2019
NoHS,All,"(45,50]",8765834.741818659,1755,3.2567911530342823,2.2522611185458374,-0.4083913020223436,1.9100843592593586,3.665182455056626,0.8425731583856517,2019
NoHS,All,"(50,55]",9711937.585835226,1918,3.616531983061457,2.178614856374367,0.027509643478431645,1.8988813608204784,3.589022339583025,0.8513181708266746,2019
NoHS,All,"(55,60]",8572572.68677902,1633,3.634139260276298,2.4734713190527056,0.00719382889835592,2.0805065775215703,3.626945431377942,0.8345597065194943,2019
NoHS,All,"(60,65]",9847851.720458338,1737,3.6907056151244677,2.2433656650274925,0.37168208693196486,1.9519148642796715,3.319023528192503,0.7916043479238513,2019
NoHS,All,"(65,70]",10568840.511219881,1686,3.8613801184467755,2.325291303789958,0.5539898839388826,1.9998414755845115,3.307390234507893,0.8496586719021828,2019
NoHS,All,"(70,75]",11083931.236856343,1684,4.145959666794562,2.1041412522633443,0.9433384124830787,1.8549349402609319,3.2026212543114836,0.729649613897909,2019
NoHS,All,"(75,80]",10924454.612596558,1469,4.0832336367595286,2.23962654977635,1.0328728661887145,2.0456856026717682,3.0503607705708142,0.7489246009187178,2019
NoHS,All,"(80,85]",8091969.505650191,1121,4.146278980561073,2.207657561566559,1.047144705880764,2.007963048097098,3.099134274680309,0.7433504474766223,2019
NoHS,All,"(85,90]",3801328.662127969,543,4.283604240426128,2.1955080269375857,1.2284015908749866,1.9555430344499931,3.0552026495511413,0.7092088800630943,2019
NoHS,All,"(90,95]",1690982.9883502563,231,4.325145113201929,2.3418046269939454,1.4145338277648989,2.213255937338398,2.91061128543703,0.7058347247399593,2019
HS,All,"(15,20]",6014393.584693178,1045,2.1902664874255873,1.8997098894851006,-0.6349107423609722,1.9899049213731899,2.8251772297865596,0.8817558631709745,2019
HS,All,"(20,25]",26635103.29744868,4530,2.4557438626998347,1.8647702989552455,-1.0311536339076468,1.757345317487037,3.4868974966074813,0.7452779609090461,2019
HS,All,"(25,30]",37855485.18033019,6719,3.1369255947338495,1.7582535922619176,-0.7223942178386022,1.5507096320853955,3.8593198125724517,0.6774186927546823,2019
HS,All,"(30,35]",42928054.26550601,7713,3.6457509300665993,1.7551737433643295,-0.4080715529262939,1.5273186668273313,4.053822482992893,0.6999804436081876,2019
HS,All,"(35,40]",50452246.25845269,9700,3.950009149284259,1.8773736550609013,-0.19006498288804785,1.6075385550501924,4.140074132172306,0.6789266969710355,2019
HS,All,"(40,45]",51601773.527413666,10117,4.316775163929152,1.844127873992884,0.13623590114366552,1.5511974117492444,4.180539262785486,0.7043893963155138,2019
HS,All,"(45,50]",51801408.95128472,10365,4.574146043891386,1.8378970662657024,0.36072249170320353,1.5505957687532343,4.213423552188183,0.7366315822582947,2019
HS,All,"(50,55]",48765148.77615238,10651,4.701466817916903,1.9703648917202543,0.5066841585937586,1.638645179445417,4.1947826593231445,0.7642058887654191,2019
HS,All,"(55,60]",45335182.61925594,9786,4.947417299486906,1.9279273958838616,0.8704394484904169,1.5988316683183206,4.07697785099649,0.8212873511391848,2019
HS,All,"(60,65]",38209319.8113455,8176,4.930847478614276,2.071182650033104,0.9873367843117252,1.7443811458501979,3.943510694302551,0.8167237497662642,2019
HS,All,"(65,70]",33889765.32352213,6661,5.088711194248398,1.8821462065893992,1.2723486589757884,1.5751561723216814,3.816362535272609,0.7721716528425894,2019
HS,All,"(70,75]",26953597.2707672,4934,5.118434898333136,1.7897174160099172,1.4440008618336175,1.5386116967242705,3.674434036499518,0.7933047704810517,2019
HS,All,"(75,80]",23732823.417786494,3767,5.165178474692425,1.646777233042339,1.5971572414999382,1.4188890398795013,3.568021233192487,0.7123452354977646,2019
HS,All,"(80,85]",15131239.147835286,2489,5.265999170617647,1.7296592844380976,1.724574019521247,1.4982934341693863,3.5414251510964,0.6816785986758637,2019
HS,All,"(85,90]",7406212.249104828,1182,5.185211418987392,1.8030957135143266,1.7525647926725847,1.5574353921816038,3.4326466263148077,0.7699605269713474,2019
HS,All,"(90,95]",2776452.1486921003,471,5.022461264243595,2.0202185076575403,1.6808699644910197,1.7639183015947233,3.3415912997525754,0.6858720208033545,2019
College,All,"(15,20]",23818.383085539645,5,3.3153245115394343,0.09489175589964012,0.7179984737902811,0.6498642640514913,2.597326037749153,0.60113443639921,2019
College,All,"(20,25]",7135056.019804099,1250,3.1687225211865675,1.5158623962328623,-0.5085961978628617,1.4283402041711408,3.6773187190494294,0.8285127304520988,2019
College,All,"(25,30]",20838550.668274987,3625,4.270254638287769,1.4451246337076458,-0.06336267998011692,1.2760017161884958,4.333617318267886,0.6441747825859737,2019
College,All,"(30,35]",26072608.250885714,5031,4.733066472144495,1.5493543250923572,0.1435203721304934,1.2933152524567062,4.589546100014001,0.6711223800132922,2019
College,All,"(35,40]",27498418.723803192,6903,5.376073996291768,1.5243063324992348,0.5799896200312142,1.18233168402664,4.796084376260554,0.7441657154790199,2019
College,All,"(40,45]",33365030.414103433,9541,5.637490560352564,1.644342782134018,0.8061838428087588,1.2442960441199127,4.831306717543805,0.7951636548836499,2019
College,All,"(45,50]",33472415.243159276,11207,6.007823526270547,1.6336422130634651,1.0846976485033535,1.2301106751597448,4.923125877767193,0.8284642049253751,2019
College,All,"(50,55]",31998905.831625506,12143,6.270542919687661,1.6585497514464493,1.3167363894408861,1.196609085403343,4.953806530246775,0.9068263301640773,2019
College,All,"(55,60]",26728244.212643277,11350,6.472770155810192,1.716873155576372,1.5618246666122628,1.2381223119264502,4.910945489197929,0.9896825613010306,2019
College,All,"(60,65]",24118516.593285132,10246,6.575424948733553,1.714068150692307,1.7423759208840062,1.2721993303238248,4.8330490278495475,0.9537982931815338,2019
College,All,"(65,70]",20470001.289267454,8057,6.4772203967517274,1.8304808315479868,1.8911768547349688,1.4113786920458127,4.586043542016759,0.9894262349588587,2019
College,All,"(70,75]",15276951.823655723,5542,6.530679621103046,1.646541215844111,2.1020921478769097,1.2364629380966892,4.428587473226136,0.9598003453745704,2019
College,All,"(75,80]",10100474.293445403,3391,6.52216361739995,1.504366394428091,2.1452672918498887,1.166684632761811,4.376896325550061,0.9177469303492237,2019
College,All,"(80,85]",6997209.436340098,1995,6.317948156229228,1.4772281805782776,2.120120852295632,1.1028599094651854,4.197827303933597,0.8940877083013414,2019
College,All,"(85,90]",2853148.782273462,774,6.33743898782225,1.4584895066330488,2.2992428585302696,1.180573787573786,4.038196129291981,0.8403076671686261,2019
College,All,"(90,95]",1247233.6760241564,363,6.056477216956426,1.8592443471907187,2.0014968155924944,1.6556908586342267,4.054980401363932,0.871637129729046,2019
NoHS,1995,All,15257460.103260182,2314,3.7705384775485298,1.9656958216186287,0.4408007368562633,1.8121803154972702,3.3297377406922664,0.8959151661738561,2019
NoHS,1998,All,13706372.281554274,2100,3.616249255138931,2.1264560284052343,0.3052365797974567,1.9836002629631881,3.3110126753414746,0.9075351314645086,2019
NoHS,2001,All,13933503.509655267,2182,3.710508045705039,2.1716338416958876,0.3475181738570871,1.9907411038143876,3.362989871847952,0.8087387307900494,2019
NoHS,2004,All,13846412.3810685,2049,3.4913830784345716,2.2607758564388267,0.10430885900992695,2.076017156358422,3.387074219424645,0.7449922588601968,2019
NoHS,2007,All,13133510.420500483,1816,3.690429410717965,2.3315607594583234,0.23574093799266943,2.099779293781707,3.4546884727252953,0.7637591784906118,2019
NoHS,2010,All,11948367.480269527,2757,3.2742864591932244,2.2884887384617483,-0.1681859984882998,2.1265781168599465,3.442472457681524,0.6958487135578102,2019
NoHS,2013,All,11618231.741009122,2316,3.274935389885691,2.244125567154438,-0.08483609789340421,2.092391635963999,3.3597714877790956,0.6993632845939471,2019
NoHS,2016,All,14531310.28324085,2942,3.1015869627603587,2.553319134385985,-0.33759338669044747,2.244152190026329,3.4391803494508064,0.761255616910468,2019
NoHS,2019,All,12532597.754865196,2295,3.091481759229589,2.487688577777353,-0.33751310311906774,2.2518807634991274,3.4289948623486564,0.7655035930088917,2019
HS,1995,All,50472867.84298034,9683,4.341460575592293,1.8064946727275035,0.4515678345936135,1.6323753266231444,3.8898927409986785,0.8306632845889547,2019
HS,1998,All,52300242.63687403,9410,4.449841239847236,1.8715067875358766,0.5198373265415285,1.6840309128768676,3.9300039133057068,0.8040877554951151,2019
HS,2001,All,53566128.784247935,9318,4.507146944854224,1.9251250201447914,0.4831135131060285,1.706781176911158,4.024033431748195,0.770341510388271,2019
HS,2004,All,56538298.01162146,9412,4.472583939245569,1.9623200064520758,0.47423425018227683,1.701933079241637,3.998349689063292,0.7685135117756638,2019
HS,2007,All,59677900.260387,9299,4.5702828969418965,1.9899878198521144,0.5818657302140878,1.7526477010580324,3.988417166727809,0.7821407681665381,2019
HS,2010,All,57517632.556592494,14041,4.30475838245568,2.021313275424282,0.30923496825232416,1.7773693604973464,3.9955234142033556,0.7560852833378277,2019
HS,2013,All,60239115.25652231,12915,4.130082128660598,2.1146451876984638,0.22786382380957487,1.8541671387604222,3.9022183048510235,0.7697886716201534,2019
HS,2016,All,58565445.763883896,12616,4.193896014870771,2.200774470084733,0.2768016199143905,1.9217075315183432,3.9170943949563806,0.7939457283976683,2019
HS,2019,All,60610574.71648153,11612,4.271628764985156,2.156163988935388,0.337284985434576,1.8755024480291267,3.9343437795505793,0.8324001271926555,2019
College,1995,All,23487830.801927734,7892,5.283484389446383,1.6904379193545076,0.8171027346722197,1.4244771184883567,4.466381654774164,0.8553062555826004,2019
College,1998,All,25200685.790815603,8077,5.57575762374777,1.7857992370346263,0.9735268510145542,1.4686031580156753,4.602230772733217,0.8310745489785812,2019
College,2001,All,28762750.45081884,8966,5.845566539697895,1.7821386460706663,1.1303622697109537,1.4125792651250266,4.715204269986942,0.855520594647326,2019
College,2004,All,31714616.400228985,9425,5.897324867237596,1.7806073665188766,1.14318679862933,1.4042718272019357,4.754138068608266,0.884515817392817,2019
College,2007,All,31834293.173382215,9257,5.9834813027537725,1.7805254340510206,1.2343419928341566,1.4139693149985728,4.749139309919616,0.8782587941697739,2019
College,2010,All,32673938.955177713,11728,5.754925453726742,1.9228039401128574,1.032632916387292,1.538948232144489,4.72229253733945,0.9335111883790715,2019
College,2013,All,34740046.15847195,11384,5.831264588607021,1.801676392993434,1.1426355372906463,1.4235013020983596,4.688629051316375,0.9075369253616025,2019
College,2016,All,38364513.99648692,12451,5.895055846178219,1.886911892271184,1.1514556541949448,1.456712734594602,4.743600191983274,0.9343974855235341,2019
College,2019,All,41417907.91436649,12243,5.924834476622033,1.8126440629751805,1.227825930295157,1.4182741003282031,4.697008546326876,0.92764084685772,2019
NoHS,All,All,120507765.9554234,20771,3.45697268181314,2.28594119767371,0.0677214223945202,2.093249356469876,3.3892512594186197,0.7915380469528671,2019
HS,All,All,509488205.829591,98306,4.356953840174459,2.0207692664248853,0.40346726013342565,1.7782048201212055,3.953486580041033,0.7910761108878736,2019
College,All,All,288196583.6416764,91423,5.8030738357742475,1.821822296136964,1.1112289695595763,1.445212029264702,4.691844866214671,0.8991236790958228,2019
All,1995,All,89218158.74816826,19889,4.4918254229109404,1.8776685760067322,0.5459582976927327,1.6214841820362338,3.9458671252182076,0.926360664353655,2019
All,1998,All,91207300.70924391,19587,4.635663458159626,1.9972025256796966,0.6129426959584617,1.693564201230259,4.022720762201164,0.9268871726100931,2019
All,2001,All,96262382.74472204,20466,4.791750931651483,2.059022709950208,0.6568816648343252,1.6994540583416962,4.134869266817157,0.915000278444205,2019
All,2004,All,102099326.79291895,20886,4.782076677798243,2.1154725084753756,0.6318595201333184,1.7127093733904277,4.150217157664925,0.9221373251276149,2019
All,2007,All,104645703.8542697,20372,4.889766699922423,2.1230135803814902,0.7369154500772356,1.7416807219907098,4.152851249845187,0.9172925015293492,2019
All,2010,All,102139938.99203973,28526,4.648112935927783,2.185144430979905,0.48479664785796567,1.7968194206078985,4.163316288069817,0.9131728763045562,2019
All,2013,All,106597393.15600339,26615,4.591292883851544,2.223419458211226,0.4919058473688643,1.8148654178933838,4.09938703648268,0.9226597005463111,2019
All,2016,All,111461270.04361166,28009,4.63702292682612,2.361186872004425,0.4977547137841735,1.8949325816117706,4.139268213041946,0.9606101681283918,2019
All,2019,All,114561080.38571322,26150,4.7402173470114155,2.290207929826731,0.5854265859057156,1.8486769937748637,4.1547907611057004,0.9650806267262096,2019
All,All,"(15,20]",7132213.449212611,1232,2.1029401817689797,1.9274894027075171,-0.7586248653329717,1.9779221299706335,2.8615650471019514,0.8556053324294248,2019
All,All,"(20,25]",38301398.75744594,6540,2.4985653340509306,1.8658499307539316,-1.0014905801071365,1.7420523772181444,3.500055914158067,0.7623891509006964,2019
All,All,"(25,30]",64792079.07813065,11453,3.427074639001534,1.7742179139653085,-0.5435186464439437,1.5169076966510147,3.9705932854454775,0.7195903894016917,2019
All,All,"(30,35]",76833634.53744955,14189,3.917722646733151,1.8287432863032087,-0.27154909891866724,1.5132026668926462,4.189271745651818,0.7516750220591969,2019
All,All,"(35,40]",86517746.44482443,18305,4.282892409931282,1.9833943471605797,-0.012964411813856791,1.5814023840126317,4.295856821745138,0.7972930213641523,2019
All,All,"(40,45]",94291528.01046914,21454,4.66086750151682,1.9808076654670315,0.3027085778445724,1.549211315204094,4.3581589236722476,0.8302768026135345,2019
All,All,"(45,50]",94039658.93626265,23327,4.9616520510120745,2.0065668333295283,0.5467213868347744,1.552400799389431,4.4149306641773,0.88091704883655,2019
All,All,"(50,55]",90475992.19361311,24712,5.139946662796708,2.0926897000667295,0.7417417860861684,1.5943390280863738,4.39820487671054,0.94080435445468,2019
All,All,"(55,60]",80635999.51867823,22769,5.313405597286107,2.130101106872632,1.0078380942641254,1.6198486749131025,4.305567503021981,0.9887761144684385,2019
All,All,"(60,65]",72175688.12508897,20159,5.311197656508757,2.2153758193293367,1.1556420417849282,1.6985411269059931,4.155555614723829,1.007579934510979,2019
All,All,"(65,70]",64928607.12400947,16404,5.32668516989954,2.140382737024916,1.3505144300685186,1.6649854778639714,3.976170739831021,0.9698781703286417,2019
All,All,"(70,75]",53314480.33127927,12160,5.320930466703414,2.010736531728035,1.5284867403976614,1.5870615770449719,3.792443726305753,0.9423562939713019,2019
All,All,"(75,80]",44757752.32382846,8627,5.207328407993907,1.9676264648651671,1.5831188338381752,1.5939484248404006,3.624209574155732,0.8976720799085824,2019
All,All,"(80,85]",30220418.089825574,5605,5.2097446787348485,1.973746751353384,1.634766747188284,1.6233255196734766,3.5749779315465644,0.8464880145047097,2019
All,All,"(85,90]",14060689.69350626,2499,5.175266777012485,1.9833120094064205,1.721786590880081,1.65107184899677,3.4534801861324045,0.8388095964180435,2019
All,All,"(90,95]",5714668.813066513,1065,5.041799177335537,2.174409006543606,1.672037734329221,1.8960565668076024,3.3697614430063156,0.8403050685245416,2019
All,All,All,918192555.4266908,210500,4.69273539454396,2.154842475208252,0.5815503047931327,1.7678957935676622,4.111185089750827,0.9334031199699846,2019
