time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg; pLvlErr
6.840000000000000000e+02;-1.288818665787662410e-02;-8.050975206371283055e-03;-3.414064787079687524e-03;2.407811279849716435e+00;-1.970518030497345197e-03;6.180102628419170685e-04;-3.414064787079881813e-03;2.410829500662427183e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.995084878464450817e-01
6.850000000000000000e+02;-1.188983184600736487e-02;-8.130177062235774410e-03;-4.781483748400233713e-03;2.431005850045004468e+00;-3.286868931291361817e-03;-1.274971606035416039e-03;-4.781483748400025546e-03;2.418479218100884953e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.003393040324359831e+00
6.860000000000000000e+02;-2.455657947903922000e-03;-9.572771338103178151e-03;-8.394712405097551344e-03;2.458956426938370576e+00;-1.664668336124136561e-03;-5.473236467190903398e-03;-8.394712405097967678e-03;2.425522197398452651e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007425922288244236e+00
6.870000000000000000e+02;3.046159592019967444e-03;3.862998809179174486e-03;1.225408052173040940e-03;2.457355834297955344e+00;-4.144095807193354242e-03;-3.706982101099792759e-03;1.225408052173235229e-03;2.431647963887606068e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.003220087388200898e+00
6.880000000000000000e+02;-1.031228160855152121e-02;-7.479455952979288669e-03;-7.026086517455384928e-03;2.485593836233808140e+00;-4.702499175609539672e-03;-3.186574260385072188e-03;-7.026086517455593095e-03;2.443942630471038768e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.006642563457149420e+00
6.890000000000000000e+02;1.094098124312936626e-04;1.223897300513157593e-03;-1.405862614570749236e-03;2.481539982578918391e+00;-4.511399834771681605e-03;-3.915006142994004179e-03;-1.405862614570541069e-03;2.442396127474665501e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.004716745392465471e+00
6.900000000000000000e+02;-7.700703735295105767e-03;-8.067829114313779248e-03;-7.203542682947712550e-03;2.512285563861582638e+00;-3.927341928367314439e-03;-4.123801074369090602e-03;-7.203542682947927656e-03;2.460445832423322265e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007464846985564932e+00
6.910000000000000000e+02;2.924834618092994609e-03;1.684887822861080853e-03;-3.916852998207140391e-03;2.530974848470550320e+00;-2.798141794845471209e-03;-3.461672300772461464e-03;-3.916852998206932224e-03;2.483720499650434288e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.005127262247425213e+00
6.920000000000000000e+02;-7.515308838310377770e-03;-4.049402020305278849e-03;-2.625524940319659550e-03;2.554284349356082728e+00;-3.636731717720567691e-03;-1.782027214841802598e-03;-2.625524940319659550e-03;2.503824874060448735e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.004930766472713843e+00
6.930000000000000000e+02;3.345944011819645958e-03;-6.611286451525630325e-03;-7.766034228199276968e-03;2.573247197704489952e+00;-5.151351092349543137e-04;-5.843529998742588716e-03;-7.766034228199283906e-03;2.513272063443514615e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007073907030690219e+00
6.940000000000000000e+02;-5.004002451779482330e-03;1.529412097965560102e-03;-1.830863067699417535e-03;2.573766530385360518e+00;-6.701252356176773395e-03;-3.205037939321697671e-03;-1.830863067699417535e-03;2.520310757856525807e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.004545468400307007e+00
6.950000000000000000e+02;1.358240686956120602e-02;5.659614400038870397e-03;1.313515337323330201e-03;2.563456019161387545e+00;4.031634165874167786e-03;-2.080755667304701184e-04;1.313515337323330201e-03;2.524896063982071670e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.001349857876919547e+00
6.960000000000000000e+02;-1.664000255822077612e-02;-7.402835947783431569e-03;-7.895822302443761265e-04;2.551566941277518374e+00;-7.069403306673757714e-03;-2.126334896057818780e-03;-7.895822302443761265e-04;2.515504585016613337e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000900223736299610e+00
6.970000000000000000e+02;6.763298711514556527e-03;5.919696788484668515e-03;8.626026565638350574e-04;2.540649109419689022e+00;-6.468405540338978410e-04;-1.098275738947857016e-03;8.626026565640501631e-04;2.524080176492263572e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.965732791127589474e-01
6.980000000000000000e+02;-9.566926917155507692e-03;-9.270554668849587121e-03;-3.276237593122205416e-03;2.543043055612483450e+00;-1.157859240525513367e-03;-9.992620905370230844e-04;-3.276237593122420522e-03;2.516980745392737973e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.000391919456733003e+00
6.990000000000000000e+02;-4.743358148678197828e-03;-8.919335611743642311e-03;-7.188608120411547897e-03;2.562389166138697938e+00;-1.494701504663978331e-03;-3.729384839031762988e-03;-7.188608120411554836e-03;2.520349571880922568e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.004512856156654754e+00
7.000000000000000000e+02;-2.287417908557257129e-03;-2.609912886653201203e-03;-5.036344100841909366e-03;2.587244042183480808e+00;-3.559502884026427560e-03;-3.732079043582442468e-03;-5.036344100841479154e-03;2.540731739220688734e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.004568391247913972e+00
7.010000000000000000e+02;-8.685095440244650078e-03;-6.307571046737445175e-03;-7.752110191843897963e-03;2.610640334790151229e+00;-6.679827736846027930e-03;-5.407547369862611419e-03;-7.752110191844335113e-03;2.552364250152326708e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.006960341582708418e+00
7.020000000000000000e+02;-3.900207701975577645e-03;-6.759393765482277217e-03;-7.087339013566520962e-03;2.620700297004107782e+00;-4.888341291410053246e-03;-6.418372404481433036e-03;-7.087339013566305856e-03;2.552415001985022247e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.008422667064901690e+00
7.030000000000000000e+02;-5.692877717716884889e-03;-5.763441355907325536e-03;-7.180765443048274695e-03;2.647852000296847752e+00;-5.725564923244289006e-03;-5.763325516463774223e-03;-7.180765443048279031e-03;2.570971537422210407e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.009438359574694077e+00
7.040000000000000000e+02;5.644976871338511226e-03;6.195442943409366909e-03;2.371731150926397434e-03;2.648607353342770310e+00;-1.506713303298393147e-03;-1.212143380861917252e-03;2.371731150925957682e-03;2.589318587639429126e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.003378593812141562e+00
7.050000000000000000e+02;-1.449725239493528106e-02;-9.573698419924697722e-03;-7.148651385871486463e-03;2.664378240491223959e+00;-7.619126545332338685e-03;-4.984393932158749652e-03;-7.148651385871271358e-03;2.595810572529643423e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.005812369320198130e+00
7.060000000000000000e+02;-3.296145319558380082e-03;-7.675374210726199076e-04;-3.081391995365082622e-03;2.656125099037502046e+00;-6.763661299942089200e-03;-5.410531887756774017e-03;-3.081391995364972901e-03;2.595590877765459936e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.003465874263632651e+00
7.070000000000000000e+02;7.197800053643343965e-03;8.875838820924138173e-03;4.370752926954246317e-03;2.633579062661203896e+00;5.681255385038483374e-04;1.466091416153197935e-03;4.370752926954137030e-03;2.597359488598775634e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.979468263579684972e-01
7.080000000000000000e+02;-9.809499366007647103e-03;-1.039237248401352759e-02;-6.136364286005915186e-03;2.655359222742772474e+00;-1.924016583161304583e-03;-2.235928429999332889e-03;-6.136364286006031413e-03;2.612374782754634861e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.000962495242532224e+00
7.090000000000000000e+02;-6.975370803675252918e-03;-1.094896843835625744e-02;-8.707348301549577146e-03;2.673426389012230953e+00;-3.603657564904980126e-03;-5.730041744475382337e-03;-8.707348301549358571e-03;2.616244810219590544e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.004642182402455175e+00
7.100000000000000000e+02;-2.630585526200324153e-03;7.525036907269355702e-04;-2.325219372898016182e-03;2.674479584471950666e+00;-5.454741998732207109e-03;-3.644355530267630316e-03;-2.325219372898017917e-03;2.621893751815163931e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.003031365197000646e+00
7.110000000000000000e+02;9.968415128459043317e-03;5.864057471993956716e-03;9.469798210308515152e-04;2.658225088624218024e+00;3.991281756795979352e-04;-1.797229379960692264e-03;9.469798210308532499e-04;2.627848405374143326e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.979393108789119671e-01
7.120000000000000000e+02;-5.281847170422876436e-04;-6.096240250405622618e-03;6.369542848078460495e-05;2.653964860424832928e+00;2.935121164135971045e-03;-4.450241268944693518e-05;6.369542848078460495e-05;2.624363120605247790e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.985558578778285233e-01
7.130000000000000000e+02;3.404821981066591396e-04;6.074487059025336644e-03;7.604278561755620225e-04;2.638383485035450171e+00;-3.545021118169934538e-03;-4.765933751541100161e-04;7.604278561755602878e-04;2.627273727086692379e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.949855948920413029e-01
7.140000000000000000e+02;2.472545473167303554e-03;8.506317473407069840e-03;4.926664220384551623e-03;2.617021375473008060e+00;3.183815589097548082e-04;3.547223153857675254e-03;4.926664220384666115e-03;2.630021421309355567e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.913540613761754328e-01
7.150000000000000000e+02;1.294150901034357704e-02;3.443472314231407760e-03;2.424091065858556202e-03;2.588331108669490010e+00;8.131985348034938971e-03;3.049317996081629678e-03;2.424091065858335892e-03;2.618970694172242819e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.904804605195324241e-01
7.160000000000000000e+02;6.029551123832646575e-04;4.307469249859051386e-03;7.019272195809524856e-03;2.556808575007019968e+00;3.604574303006272129e-03;5.586964313049593012e-03;7.019272195809529193e-03;2.607208750969199684e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.881445837143777444e-01
7.170000000000000000e+02;-7.476600524216774069e-03;-6.523249871659392296e-03;-3.032391680891781925e-03;2.555258022331786449e+00;1.463631929093399398e-03;1.973796754914741713e-03;-3.032391680891672638e-03;2.597587686700415954e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.933953309109360141e-01
7.180000000000000000e+02;-2.722085217262727730e-03;-3.516142569332185441e-03;1.939131899532792625e-03;2.555901357344227964e+00;3.822738503414982447e-03;3.397816015950391733e-03;1.939131899532904732e-03;2.588647094189462816e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.962990604688960472e-01
7.190000000000000000e+02;5.723456073064535354e-03;9.388973412762388615e-03;6.515176547835285076e-03;2.519613890807747225e+00;1.079437444665640178e-03;3.040959168215846831e-03;6.515176547835067368e-03;2.562349857416871046e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.941100589861434633e-01
7.200000000000000000e+02;1.263111813611977885e-02;7.958903430210433061e-03;8.269650737234901516e-03;2.485718374545789366e+00;6.841693701191108035e-03;4.341459820565864158e-03;8.269650737234908455e-03;2.544146361907418719e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.913502579189583663e-01
7.210000000000000000e+02;-1.852498370716312848e-03;-4.411279436422006761e-03;-1.116518406646770448e-03;2.475356894568839561e+00;4.601924713080129958e-03;3.232648788005824947e-03;-1.116518406646551873e-03;2.521685299591571727e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.962676843055842113e-01
7.220000000000000000e+02;-1.492277331222668924e-02;-8.736707283649308708e-03;-2.842056394188614832e-03;2.474101928768005720e+00;-4.406449930532109482e-03;-1.096111505187034874e-03;-2.842056394188835142e-03;2.500841753114454669e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.001231420258641869e+00
7.230000000000000000e+02;-4.720495033378208083e-03;-1.026471142991643853e-02;-5.212667308149726043e-03;2.480465567463481680e+00;-1.511123435525195402e-03;-4.477990017793059829e-03;-5.212667308149731248e-03;2.482335568696288242e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.005936506239283101e+00
7.240000000000000000e+02;5.863892233526027398e-03;5.727343356832059751e-03;-1.210500245017898970e-03;2.486443169476252546e+00;-1.559449762153400365e-03;-1.632520917774687996e-03;-1.210500245017678660e-03;2.485187691568715440e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.004923498357304323e+00
7.250000000000000000e+02;4.633224106968425460e-03;8.726977346407698011e-03;4.782318125021898028e-03;2.466893849727936683e+00;-1.768889235142998007e-03;4.217935978226908245e-04;4.782318125021899763e-03;2.480784173213002486e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.999157876985660387e-01
7.260000000000000000e+02;8.464026578724401229e-04;-4.637929696816055214e-03;2.629574675736077310e-04;2.478122632425091343e+00;3.707615551845441781e-03;7.727946095504381607e-04;2.629574675731688460e-04;2.487536087332118395e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.000604399135071709e+00
7.270000000000000000e+02;-1.412375049078818529e-02;-6.586840975853526514e-03;-2.506384299221005134e-03;2.488050928005736129e+00;-4.128130608421126668e-03;-9.491772960953936966e-05;-2.506384299220786559e-03;2.476846643323424857e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.004903952330640449e+00
7.280000000000000000e+02;1.374784431368843846e-02;8.190715570174145199e-03;3.298720533459175049e-03;2.474241037053571013e+00;2.402071986097369105e-03;-5.717043572624064263e-04;3.298720533459397093e-03;2.472074187649536459e+00;2.000000000000000000e+00;1.003451754831397702e+00;1.001184115851749157e+00
7.290000000000000000e+02;7.610689597728086120e-03;9.638487916017617063e-03;4.948252609564387020e-03;2.457577330068060562e+00;1.465598047002039661e-03;2.550730126238458240e-03;4.948252609564387020e-03;2.472731464490112607e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.968848331342480273e-01
7.300000000000000000e+02;-5.138990218585312575e-03;-5.351276275959472584e-03;2.101368904445087560e-03;2.441484660235706095e+00;8.897767936605974204e-04;7.761765363008682472e-04;2.101368904444870719e-03;2.454487275421630255e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.980085224848916914e-01
7.310000000000000000e+02;1.225366984646793223e-02;1.061600045826304600e-02;6.333271546016767950e-03;2.419042324405273892e+00;5.096099496111977656e-03;4.219736411925377462e-03;6.333271546016989995e-03;2.446713294862536969e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.948323503405069879e-01
7.320000000000000000e+02;2.800628525299220239e-03;3.408310135379899464e-03;3.167326853103558104e-03;2.394631552663435414e+00;1.700222806071259585e-03;2.025410376804044621e-03;3.167326853103342998e-03;2.432722637080435124e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.938927252982638905e-01
7.330000000000000000e+02;-9.033055708816010998e-03;-1.466979358737519057e-03;2.611905926990811672e-03;2.390075184671264008e+00;-5.849171513430118097e-04;3.463903723677518032e-03;2.611905926990811672e-03;2.429089587667498495e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.950151661032236028e-01
7.340000000000000000e+02;1.119161008973566102e-02;8.877407272781273617e-03;7.049669433075098079e-03;2.372913001892365426e+00;6.430657152342728056e-03;5.192261947116041942e-03;7.049669433075316655e-03;2.425976986914132549e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.921380320068110548e-01
7.350000000000000000e+02;-2.135477310889963287e-03;-2.887340486665002093e-03;-1.243581286067427238e-03;2.386540170377318137e+00;4.630082583160277654e-03;4.227739389623022537e-03;-1.243581286067420300e-03;2.428417850821464885e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.969452989614506766e-01
7.360000000000000000e+02;-1.652940205467301471e-03;-4.589076677861375630e-03;5.743978931764814888e-04;2.387722603871236693e+00;2.450681423836906236e-03;8.794719763912800525e-04;5.743978931762594442e-04;2.418608726749921889e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.992741476104869403e-01
7.370000000000000000e+02;-4.948791466775320780e-03;-8.481314917162592615e-03;-5.442925938095633659e-03;2.409972048690775637e+00;-1.849266521001952102e-04;-2.075279594055262633e-03;-5.442925938095418553e-03;2.416071386598954707e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.004530243854197424e+00
7.380000000000000000e+02;-4.208304484672721613e-03;-5.177471123383556306e-03;-3.435287808739584392e-03;2.435501663639556558e+00;-3.591294713624099133e-03;-4.109923119765573896e-03;-3.435287808739587861e-03;2.423081459850882968e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.006672127913582404e+00
7.390000000000000000e+02;-3.674923111906973350e-03;-2.329224963702587747e-03;-5.529945445243076435e-03;2.468668047032481550e+00;-5.189232650416236714e-03;-4.469111612532467026e-03;-5.529945445243076435e-03;2.442435078696645778e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.007511651088897064e+00
7.400000000000000000e+02;-6.729615331669935863e-03;-5.003144359649359940e-03;-6.878884292053622646e-03;2.495614190449744196e+00;-6.274186814671053880e-03;-5.350303498114064582e-03;-6.878884292053844690e-03;2.451473818490375933e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.010197765000917736e+00
7.410000000000000000e+02;-2.186013916480947228e-03;1.796062029986285336e-03;-2.131747185506249059e-03;2.499807281301580808e+00;-6.203202724616538322e-03;-4.072281561257350135e-03;-2.131747185506250794e-03;2.456140825259643723e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.007626809257910816e+00
7.420000000000000000e+02;1.930562915399142154e-04;-7.287189946670089014e-03;-6.204898346397111873e-03;2.529562923522142182e+00;-1.899698919524114848e-03;-5.902589680631002700e-03;-6.204898346396895900e-03;2.479848768620216859e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.007154504213002788e+00
7.430000000000000000e+02;-1.074199835855715879e-04;3.631340004701354152e-03;9.572818693138187771e-04;2.522244938292264926e+00;-5.695736626322431273e-03;-3.695020695520252751e-03;9.572818693135984672e-04;2.485680003819652928e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.002419692240784421e+00
7.440000000000000000e+02;6.180629516956782921e-03;1.085298291518924096e-02;5.635884885605357136e-03;2.513553664303553425e+00;8.418377575586874495e-04;3.342145856358204326e-03;5.635884885605361473e-03;2.497981441082215426e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.975729874592210722e-01
7.450000000000000000e+02;-3.392287211477058861e-03;-5.541058138630448882e-03;-4.097619943848555130e-04;2.517036822988214961e+00;1.548166006924096838e-03;3.982980723498397158e-04;-4.097619943852943980e-04;2.502379718966619926e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.982550827602534316e-01
7.460000000000000000e+02;1.362968471263587000e-02;7.239723259224888074e-03;3.903586286238698230e-03;2.495474181567599370e+00;4.300818636107185677e-03;8.813700175535899017e-04;3.903586286239357425e-03;2.498515998205393718e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.948426313850166069e-01
7.470000000000000000e+02;6.446236604680355420e-03;5.695848567921456274e-03;1.685914358062100965e-03;2.480658681515798047e+00;2.918007550847506737e-03;2.516453745807778475e-03;1.685914358061882390e-03;2.499009057709051351e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.936829770766278935e-01
7.480000000000000000e+02;-1.413195431572471933e-02;-5.893134413488862466e-03;-4.733104210890501373e-04;2.480952256668798928e+00;-2.894514612038108503e-03;1.514310314155123405e-03;-4.733104210890501373e-04;2.501008323272552403e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.950303894267735760e-01
7.490000000000000000e+02;-6.764727507374418414e-04;-1.125897745534112232e-02;-6.826014580753604968e-03;2.493547182865514245e+00;2.522098315657195222e-03;-3.140898457770539831e-03;-6.826014580753388128e-03;2.497788805969566983e+00;1.000000000000000000e+00;9.965529435280287007e-01;9.999771195156831327e-01
7.500000000000000000e+02;1.843539041270186862e-03;6.002665974133312987e-03;1.899809439494866414e-03;2.477494639781176566e+00;-3.314912928218137489e-03;-1.089246787872928668e-03;1.899809439494866414e-03;2.493165491140848733e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.968593519412044524e-01
7.510000000000000000e+02;-1.221354188948516745e-02;-1.101919563344096881e-02;-5.293607392866238326e-03;2.487367535421756148e+00;-3.794100361167104807e-03;-3.154971990036642415e-03;-5.293607392866460370e-03;2.487718274142693087e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.001310954533614073e+00
7.520000000000000000e+02;3.148074931897691664e-03;9.189088405553255678e-03;3.337699791108648603e-03;2.487604121636600052e+00;-1.582975797923366623e-03;1.649740913713206025e-03;3.337699791108870648e-03;2.500236638786852428e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.977864166228104237e-01
7.530000000000000000e+02;2.376862626301679687e-02;1.222140508114404750e-02;6.329787336887649635e-03;2.480357738658323985e+00;1.265375310560571537e-02;6.474509332951919327e-03;6.329787336887432794e-03;2.511724537471383467e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.939592043402197818e-01
7.540000000000000000e+02;-1.754090389504629754e-02;-9.874381851665170462e-03;-4.832887077037217871e-03;2.489587823003117872e+00;-4.984567449757518198e-03;-8.819952509289200049e-04;-4.832887077036999296e-03;2.511008313722208118e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.981456108519843884e-01
7.550000000000000000e+02;-9.086591986761434481e-03;-6.658042543612782693e-03;-9.200621285567756047e-04;2.495444817559582695e+00;-2.741248920415287338e-03;-1.441663610079663149e-03;-9.200621285565587643e-04;2.507364780963397433e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000041368572239575e+00
7.560000000000000000e+02;-7.151775608360846914e-03;-8.257323003103902992e-03;-6.156006616284181131e-03;2.510489975664766504e+00;-4.935514066776468256e-03;-5.527123662430868944e-03;-6.156006616284623485e-03;2.508593786465568520e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.002464499379400964e+00
7.570000000000000000e+02;1.761974333573883278e-03;6.185438438126578120e-04;-1.245199716247011139e-03;2.502514878688584687e+00;-3.185920639334274829e-03;-3.797802547720274813e-03;-1.245199716247233183e-03;2.497685379850552945e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.002206097099351156e+00
7.580000000000000000e+02;3.277166932126845955e-03;6.355835793291297886e-03;1.670657882589506558e-03;2.499142853974901435e+00;-1.034876592083316948e-03;6.126059570756015038e-04;1.670657882589729470e-03;2.501105668942609217e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.000553238158666147e+00
7.590000000000000000e+02;-6.201755148650678340e-05;-5.639837440247270905e-03;-1.162590507539667216e-03;2.506976235941493769e+00;2.480384591283558982e-03;-5.044641675430727723e-04;-1.162590507539226596e-03;2.505152422755210662e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000958533109054249e+00
7.600000000000000000e+02;2.993815182029582744e-03;5.535855601622334532e-03;-4.114904713470625419e-04;2.507830082717437570e+00;-1.326359422398434851e-03;3.395811072906540495e-05;-4.114904713472837192e-04;2.512188555053831873e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.996941780828415558e-01
7.610000000000000000e+02;-1.071431088933012810e-02;-5.099270734786810755e-03;6.214170342379041548e-04;2.508779387404566741e+00;-2.931751371168640763e-03;7.301500176885855620e-05;6.214170342376829775e-04;2.508954992510654236e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000452673022248717e+00
7.620000000000000000e+02;1.189845084602333264e-02;8.913744705599850604e-03;2.500653819503510442e-03;2.498545874612273288e+00;3.221161923992549303e-03;1.623961477155502764e-03;2.500653819503953663e-03;2.513059801240806301e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.969084603974224246e-01
7.630000000000000000e+02;1.063312506192114204e-02;1.154014064033481030e-02;6.607990062391009244e-03;2.485565802060456964e+00;5.060718886204504385e-03;5.546088506854972289e-03;6.607990062390792403e-03;2.521710725858528956e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.930347843814837372e-01
7.640000000000000000e+02;5.275334801431295906e-03;4.138846683166490237e-03;2.831035119062120381e-03;2.466103084004929169e+00;3.936404308377064454e-03;3.328237458805741178e-03;2.831035119062120381e-03;2.517475304305980988e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.918512915809216679e-01
7.650000000000000000e+02;5.880073754242071127e-04;-3.094653574616107461e-04;1.172734197019766750e-03;2.458177057767413132e+00;2.730875863861483011e-03;2.250612889032770070e-03;1.172734197019766750e-03;2.519815312667494478e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.918119022877439628e-01
7.660000000000000000e+02;-3.997116119623438102e-03;-6.559711955094076063e-03;-3.716949128484482376e-03;2.458822099699002894e+00;2.567989634693720880e-03;1.196672318713086491e-03;-3.716949128484482376e-03;2.511084275283353318e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.962687667031039362e-01
7.670000000000000000e+02;-9.711798845549533821e-03;-8.035692689959295087e-03;-3.749792355264926907e-03;2.470978999697033718e+00;-1.131064357244554452e-03;-2.341326746249650093e-04;-3.749792355265148952e-03;2.505424752179827408e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.001057857362997350e+00
7.680000000000000000e+02;9.137990176219863703e-03;8.763435465155733350e-03;4.974052211103299412e-03;2.448686173272945688e+00;1.304549869611960899e-03;1.104115078469782019e-03;4.974052211103084306e-03;2.493168309195851862e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.976715855360919205e-01
7.690000000000000000e+02;6.676035032085282650e-03;8.631001988404780889e-03;7.196630053369068580e-03;2.423254825989424432e+00;3.104747907926738715e-03;4.150905870982407597e-03;7.196630053369509200e-03;2.483033511982791097e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.938857613785894163e-01
7.700000000000000000e+02;4.448776935316312020e-04;-4.547813160703254032e-03;-2.013335495709978051e-03;2.428539898358884397e+00;4.783389726732360792e-03;2.111660019307376457e-03;-2.013335495710196626e-03;2.477933281647047625e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.980099510963275078e-01
7.710000000000000000e+02;4.799479540841436465e-03;8.150613287950733699e-03;7.860830090036508705e-03;2.394513798898540102e+00;1.577926466022935847e-03;3.371212661204034400e-03;7.860830090036512174e-03;2.456516881494983817e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.944570484788588516e-01
7.720000000000000000e+02;3.464846824720688168e-03;-4.416807299979730317e-03;4.366469422192702232e-04;2.381621469126772972e+00;4.651779153910060027e-03;4.340837100294536732e-04;4.366469422192736927e-04;2.438325861289072805e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.961897929570546761e-01
7.730000000000000000e+02;-1.584206608851167902e-02;-5.816863082422560338e-03;-8.654213230685284253e-04;2.386721931597281188e+00;-5.554208667412866007e-03;-1.894397529475511099e-04;-8.654213230683133196e-04;2.430619021836974536e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.988550721022897427e-01
7.740000000000000000e+02;1.516433005970980324e-02;1.220010877967769858e-02;7.399112660909687444e-03;2.373833913173900800e+00;6.707604879016462740e-03;5.121366458801526744e-03;7.399112660909902550e-03;2.424414150493749087e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.963336271366871610e-01
7.750000000000000000e+02;1.375253584036899290e-02;9.089473030128081277e-03;7.483777807873549792e-03;2.352605777422707600e+00;7.105087820129502019e-03;4.609751377028514785e-03;7.483777807873126520e-03;2.416499842938930165e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.931706100959639683e-01
7.760000000000000000e+02;-4.790177486785743288e-03;3.714787793941562444e-03;4.499667107355359574e-03;2.339184543058492327e+00;7.429900115311360853e-04;5.294236837050741995e-03;4.499667107355574680e-03;2.405726796134362022e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.937645773926647719e-01
7.770000000000000000e+02;7.642549300282450164e-03;6.964107133540356487e-03;8.917468001400537247e-03;2.317782071763503815e+00;6.807847031463892806e-03;6.444793490883241049e-03;8.917468001400544186e-03;2.392924447504322316e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.919530573107038229e-01
