time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg
2.324000000000000000e+03;1.316706559898289663e-02;1.215448523140868348e-02;1.303308642726482003e-02;2.554895685339360956e+00;1.113160073312247089e-03;5.927144804393907895e-04;1.303308642726468125e-02;2.527051086305263539e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.325000000000000000e+03;1.432480167584111730e-02;1.254576941517599603e-02;4.624270066222152531e-03;2.521841850123644146e+00;4.671510297917923216e-03;3.757124112592304110e-03;4.624270066222277431e-03;2.523536393352606488e+00;3.000000000000000000e+00;1.006908179861754071e+00
2.326000000000000000e+03;-6.660623393931551506e-03;-1.122292405100313445e-02;-7.064322615811302608e-03;2.532535109562933151e+00;2.270369967800001110e-03;-7.455923127398789152e-05;-7.064322615811163830e-03;2.516607010981662285e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.327000000000000000e+03;-1.123750732168082855e-03;7.748168815188874459e-03;6.531390488794600047e-03;2.523318047444292223e+00;-2.057200488290264473e-03;2.502784651265653471e-03;6.531390488794100446e-03;2.516664864249143374e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.328000000000000000e+03;-5.362389417318556839e-03;-1.070005802686620211e-02;-4.515268316738665910e-03;2.546418777996753313e+00;1.620268335680907779e-03;-1.123184127958982981e-03;-4.515268316738429988e-03;2.520105560245197385e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.329000000000000000e+03;-1.044049603350630240e-02;-6.514954357777179295e-03;-6.902803830542675323e-03;2.546597899185909064e+00;-5.201031248240728377e-03;-3.183383138326910389e-03;-6.902803830542425523e-03;2.511144874532736715e+00;1.000000000000000000e+00;9.999812066944210320e-01
2.330000000000000000e+03;-7.697102205589528845e-03;-1.153998862718444429e-02;-5.445831934117614792e-03;2.565004974544768057e+00;-4.190403222360881974e-03;-6.165568222667318354e-03;-5.445831934117725814e-03;2.498715873700498857e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.331000000000000000e+03;8.102451063373705686e-04;7.114330093866097493e-03;6.351062975444021763e-03;2.561299392716014367e+00;-6.560001883975291603e-03;-3.319831173659013035e-03;6.351062975444007885e-03;2.510681643384689465e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.332000000000000000e+03;1.612152141188361032e-02;1.249119300652319631e-02;-1.136719482469850107e-03;2.540121766043820895e+00;4.152285646676356912e-03;2.286371118057475837e-03;-1.136719482469711329e-03;2.515691955942597424e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.333000000000000000e+03;-4.550121370804183218e-03;-6.212697485856150115e-03;4.373171918884255494e-03;2.536180121782588781e+00;6.673423748372042663e-04;-1.871877341825672891e-04;4.373171918884241616e-03;2.509712037540109186e+00;1.000000000000000000e+00;9.999812066944210320e-01
2.334000000000000000e+03;-1.005671501971933113e-02;-7.712555223873346355e-03;-3.273518736775449245e-03;2.561754624093630639e+00;-5.291760081103283331e-03;-4.086909904459534726e-03;-3.273518736775685167e-03;2.526772118295740110e+00;0.000000000000000000e+00;9.999812066944210320e-01
2.335000000000000000e+03;-1.156379730829613928e-02;-1.040413876369215840e-02;-1.505461054212110794e-02;2.581758935859751691e+00;-7.500594949498604058e-03;-6.904554182658173556e-03;-1.505461054212110794e-02;2.524116453692160089e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.336000000000000000e+03;4.967875959669798558e-03;1.248243770964455046e-03;-1.291668028649148314e-03;2.580725952401968115e+00;-5.705993696050140618e-03;-7.617808542270565475e-03;-1.291668028649009536e-03;2.544190074897594744e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.337000000000000000e+03;7.640526706443967475e-03;1.251485057920738442e-02;1.075215760261359621e-02;2.558046438047593796e+00;1.470298035221168087e-03;3.975600783576838104e-03;1.075215760261320763e-02;2.550538197290458609e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.338000000000000000e+03;-3.036555342279104175e-03;-1.369834647894759005e-02;-1.622509915976191874e-02;2.573997814470055268e+00;2.931017345539910224e-03;-2.548925172507501835e-03;-1.622509915976154404e-02;2.548537870774047143e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.339000000000000000e+03;-3.955883771073337440e-03;4.857646075234908767e-03;4.715996144027734260e-03;2.558240612712206818e+00;-4.718642894470617688e-03;-1.886688666773717049e-04;4.715996144027623238e-03;2.541532842748415177e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.340000000000000000e+03;6.227338579830710152e-03;9.127481569411829976e-03;5.992829107928004939e-03;2.535447292848450385e+00;3.674526928197710540e-03;5.165141091737643353e-03;5.992829107927991061e-03;2.533243733293662370e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.341000000000000000e+03;1.900901614372649262e-02;1.219428319799088778e-02;9.800538410723119709e-03;2.484658638087430926e+00;1.020804641192521456e-02;6.705413098275062045e-03;9.800538410723244609e-03;2.516680175752106230e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.342000000000000000e+03;7.197681338693924513e-03;5.753471531615095280e-03;1.347233345564456675e-02;2.450099956255897382e+00;5.841169631442461041e-03;5.098875337233910177e-03;1.347233345564455287e-02;2.510476547698766936e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.343000000000000000e+03;1.684849358547506337e-03;1.020434923169071667e-02;1.289393239818180381e-02;2.417866343344196700e+00;6.322101907606673954e-03;1.070095054465897144e-02;1.289393239818192871e-02;2.501366648595093167e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.344000000000000000e+03;3.551024447109626947e-03;-6.424058417224182138e-03;-1.913018084737164171e-03;2.432358584155811965e+00;1.075449982862510673e-02;5.627511313411173721e-03;-1.913018084737178048e-03;2.494979530179367799e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.345000000000000000e+03;-1.639815562080005479e-02;-8.870214805384975254e-03;-1.057251040837466072e-02;2.450490046652689102e+00;-2.092543236361633918e-03;1.776664331010383013e-03;-1.057251040837464684e-02;2.484449413213373425e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.346000000000000000e+03;4.291190976114585276e-03;1.155491614409366596e-02;3.655170335450388941e-03;2.424230191291178560e+00;-1.892221169986642304e-03;1.841184960107322688e-03;3.655170335450388941e-03;2.475139672849845152e+00;3.000000000000000000e+00;1.006908179861754071e+00
2.347000000000000000e+03;5.212104118210221515e-03;-4.073209494785061391e-03;1.092332543840689174e-02;2.432213467865658618e+00;6.779601190408234002e-03;2.007139958612166875e-03;1.092332543840687786e-02;2.473722170248715546e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.348000000000000000e+03;-3.807552056226695680e-03;-1.065235473816613515e-02;-9.828408285047787740e-03;2.455767219834942949e+00;1.638862465366146270e-03;-1.879226077505589954e-03;-9.828408285047662840e-03;2.465174165387571836e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.349000000000000000e+03;-4.608941871080129982e-04;7.289873978657906983e-03;-5.688168414445388121e-04;2.455801079391317643e+00;-3.662789748190675709e-03;3.209465185076421090e-04;-5.688168414445249343e-04;2.461805870043850764e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.350000000000000000e+03;1.869086824009998787e-02;1.358472447733110461e-02;1.176428437025156537e-02;2.439121589378058008e+00;6.060779596876272879e-03;3.436326167787329133e-03;1.176428437025144047e-02;2.468687907540213278e+00;3.000000000000000000e+00;1.006908179861754071e+00
2.351000000000000000e+03;-1.760275720671233141e-02;-1.217353174824396811e-02;-4.531263091898732331e-03;2.448511073650073921e+00;-4.999550433324000120e-03;-2.209039622471369035e-03;-4.531263091898746209e-03;2.456776157170781794e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.352000000000000000e+03;-1.211589926432701109e-02;-1.198711156582352860e-02;-1.123430605582131925e-02;2.474850205618636334e+00;-4.569928922075888744e-03;-4.503734679871737590e-03;-1.123430605582105557e-02;2.455212393528770853e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.353000000000000000e+03;-2.455081448482943074e-03;-1.051200393852372295e-02;-1.244083644529062060e-02;2.510454956329090770e+00;-2.290119796277766129e-03;-6.431213122139241289e-03;-1.244083644529062060e-02;2.459937695124098322e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.354000000000000000e+03;-1.714364404458403046e-02;-5.180449861273250800e-03;-6.328889288136907432e-03;2.538068988223084688e+00;-1.166848044888002534e-02;-5.519643389850260873e-03;-6.328889288137018454e-03;2.461305670371433774e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.355000000000000000e+03;1.225511457952048466e-02;7.154481856900360426e-03;6.417801322763039273e-03;2.521229876994278030e+00;-2.375281359825689997e-03;-4.996902227026811527e-03;6.417801322762900496e-03;2.464101488053208389e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.356000000000000000e+03;3.181990927326613927e-03;5.823356755861500145e-03;-1.760254893424573197e-03;2.522733177941954619e+00;-2.584094420975110995e-03;-1.226486423973133233e-03;-1.760254893424323397e-03;2.476665526015490837e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.357000000000000000e+03;-3.513293011528376142e-03;-1.223163097317093995e-02;-1.088912183008526602e-02;2.532418704764339168e+00;3.004021534337292243e-04;-4.180645193141901972e-03;-1.088912183008512724e-02;2.469233335617677216e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.358000000000000000e+03;-2.589373458027734165e-02;-1.043125166756761479e-02;-6.137674617566341029e-03;2.565827028851763281e+00;-1.358119232926434383e-02;-5.633792454160763130e-03;-6.137674617566590829e-03;2.479449876269050890e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.359000000000000000e+03;2.701434539674758828e-02;7.471057805011421804e-03;5.671322339831960657e-03;2.537414431589927855e+00;7.090557725666885025e-03;-2.954292266568847580e-03;5.671322339832085557e-03;2.472801974625097099e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.360000000000000000e+03;-1.404605533975862575e-02;-7.000138708344524896e-03;-6.131042407398548666e-03;2.543907903640150181e+00;-8.342188790743360061e-03;-4.720731792368079716e-03;-6.131042407398396010e-03;2.475872015309466878e+00;0.000000000000000000e+00;9.999812066944210320e-01
2.361000000000000000e+03;-1.408572987960293732e-02;-1.112874517575922206e-02;-1.479755282105221781e-02;2.565100103943445564e+00;-9.785311482214828493e-03;-8.265481840450492057e-03;-1.479755282105260639e-02;2.478213029840129700e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.362000000000000000e+03;7.285445248797720041e-03;7.936693099856076405e-03;6.388959641818736657e-03;2.563108505099644496e+00;-1.852543204655568432e-03;-1.517815132884625662e-03;6.388959641818736657e-03;2.501119814118310192e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.363000000000000000e+03;1.471757587176091009e-02;1.105639092258858813e-02;1.113672291300032979e-02;2.542027608893671964e+00;4.009984414252723561e-03;2.128210253398751806e-03;1.113672291300056572e-02;2.512352956980879348e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.364000000000000000e+03;4.501904315683549762e-03;7.139347773266954689e-03;6.421428101723233861e-03;2.529142981330293694e+00;3.225387197594978272e-03;4.580979176174435064e-03;6.421428101722984061e-03;2.518689631580116384e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.365000000000000000e+03;4.700271457169502565e-03;7.229823420083783536e-03;3.867743653217695088e-03;2.501604110612414278e+00;5.264383741071562706e-03;6.564521698708913888e-03;3.867743653217695088e-03;2.512941254614997622e+00;4.000000000000000000e+00;9.999812066944210320e-01
2.366000000000000000e+03;6.939720868899712514e-03;9.682477128047956016e-03;4.303286205248446628e-03;2.464640312397322841e+00;7.557738996098239959e-03;8.967459600120852858e-03;4.303286205248557650e-03;2.507361761906718556e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.367000000000000000e+03;6.914507686208978821e-03;7.446756647830718445e-03;1.073945248211159720e-02;2.426698070934354856e+00;7.385258791514900945e-03;7.658823868675931901e-03;1.073945248211159720e-02;2.495696076504423377e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.368000000000000000e+03;3.732777696429108449e-03;-6.989538635653332055e-03;3.318718340180604187e-03;2.436325285577094046e+00;1.031957799107383056e-02;4.808526760849404780e-03;3.318718340180479287e-03;2.487546189705207578e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.369000000000000000e+03;-1.900241313139715976e-02;-1.140709286908852399e-02;-1.251262419678360327e-02;2.451745861611053012e+00;-4.494929805571104553e-03;-5.910905809905150909e-04;-1.251262419678347837e-02;2.476473912123649423e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.370000000000000000e+03;9.588367490611017507e-03;7.893884606849768670e-03;3.164122976846192592e-03;2.436256458253607260e+00;3.107914237018380432e-03;2.236984701652490470e-03;3.164122976846081570e-03;2.463083138606814160e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.371000000000000000e+03;9.200597038652225113e-03;1.036058349490838471e-02;7.858939405083253948e-03;2.395513731571912608e+00;2.854831638911564662e-03;3.451040945632567747e-03;7.858939405083253948e-03;2.446386510230896150e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.372000000000000000e+03;1.606720876451808028e-02;8.268344024466411923e-03;1.021509685265577227e-02;2.368963951370689269e+00;1.013417398289540722e-02;6.125717061006751007e-03;1.021509685265575840e-02;2.441325312027901262e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.373000000000000000e+03;7.944847068542537638e-04;2.147666967865523302e-03;4.011267807856128131e-03;2.351288526739385709e+00;4.277594155413823318e-03;4.973102153247317692e-03;4.011267807856114254e-03;2.425967031919267214e+00;4.000000000000000000e+00;9.999812066944210320e-01
2.374000000000000000e+03;-1.060691870412650700e-02;-5.084089805659816608e-03;-1.852344802072136698e-04;2.356672072003748841e+00;1.527788700541127254e-03;4.366409764549841754e-03;-1.852344802071997920e-04;2.408848168270475654e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.375000000000000000e+03;1.377511514340340470e-02;1.381458379049340171e-02;1.476863580485124339e-02;2.334780062107171261e+00;6.753769978806251073e-03;6.774056055933987130e-03;1.476863580485121563e-02;2.404982450619641998e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.376000000000000000e+03;-3.222394387285817952e-03;-6.049360502652170041e-03;-2.077702983070778275e-03;2.352351753356428876e+00;4.164694793379546123e-03;2.711692046083551827e-03;-2.077702983070639497e-03;2.400157514178088203e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.377000000000000000e+03;6.788298646018795651e-03;1.346104858939195514e-02;1.142671478904765114e-02;2.333702334350106433e+00;2.357465159598799015e-03;5.787122114819832908e-03;1.142671478904751931e-02;2.399972820190867218e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.378000000000000000e+03;5.120061854123725276e-03;-1.406439041649110155e-03;3.944501225192423299e-03;2.334450176464569537e+00;6.750983656606812655e-03;3.396495719789508622e-03;3.944501225192416360e-03;2.393463765978190771e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.379000000000000000e+03;9.241478435216944967e-03;1.206046572918486985e-02;6.479730104590866735e-03;2.309088778642427453e+00;3.928468458262602409e-03;5.377370254595979088e-03;6.479730104590866735e-03;2.385825699680010015e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.380000000000000000e+03;1.238300761643725857e-02;9.529699532313605503e-03;1.323699931648796013e-02;2.276687520251907237e+00;1.008231245127688691e-02;8.615770470961615218e-03;1.323699931648807115e-02;2.365636766856928475e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.381000000000000000e+03;-7.080285030228332388e-03;-6.318269383943496409e-03;-4.672172726502631102e-03;2.285680260070522607e+00;3.491870794890203356e-03;3.883531247244410671e-03;-4.672172726502513140e-03;2.348902900828441442e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.382000000000000000e+03;7.505658131943144032e-03;1.147430517442942811e-02;5.387571771949824229e-03;2.254300386795249356e+00;2.474343112210563266e-03;4.514146498758550216e-03;5.387571771949706267e-03;2.332555192634119035e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.383000000000000000e+03;4.784474036370783487e-03;-6.482522517750312352e-03;-4.986028433951947281e-03;2.275575806568004289e+00;8.162596344811508600e-03;2.371590623898964852e-03;-4.986028433951829320e-03;2.329390878818235144e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.384000000000000000e+03;-2.108846700573603281e-02;-1.052524432021645709e-02;-4.757489656036055503e-03;2.306748075914786700e+00;-7.774800345749388435e-03;-2.345519995011867941e-03;-4.757489656036055503e-03;2.329962038376870215e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.385000000000000000e+03;1.510892233383242730e-02;8.237180061736112946e-03;8.705717040300257892e-03;2.317636326997866814e+00;4.261569490369355138e-03;7.296345493055023980e-04;8.705717040300132992e-03;2.338063095221721621e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.386000000000000000e+03;1.958038813573593964e-03;5.168831375179855532e-03;4.701899391505864889e-04;2.301945175261743248e+00;-1.323708040618267259e-03;3.265736474616254704e-04;4.701899391504754666e-04;2.327101449567605229e+00;4.000000000000000000e+00;9.999812066944210320e-01
2.387000000000000000e+03;2.872114957883521464e-03;8.697132040873942899e-03;6.635855497001443004e-03;2.278661049839705743e+00;1.134990975386284545e-03;4.128930583868060944e-03;6.635855497001554026e-03;2.322070058139670046e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.388000000000000000e+03;2.078236036269982476e-02;1.127865111539097347e-02;1.650236361518915909e-02;2.254390796724103474e+00;1.322251016228734831e-02;8.337798042541057914e-03;1.650236361518914868e-02;2.314657107569889405e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.389000000000000000e+03;-7.659768709821358768e-03;-5.664408448269148480e-03;-4.714029867823960052e-03;2.278158762512558777e+00;2.401907081533666971e-03;3.427481433529357829e-03;-4.714029867823847295e-03;2.316258312990121748e+00;3.000000000000000000e+00;9.931106134438250077e-01
2.390000000000000000e+03;8.884592991948134927e-03;1.251848209097368957e-02;4.547235430505549778e-03;2.263219761846162026e+00;3.534381543419010813e-03;5.402126195734675146e-03;4.547235430505437020e-03;2.318285223381693960e+00;4.000000000000000000e+00;1.006908179861754071e+00
2.391000000000000000e+03;1.707358060461915822e-03;-2.104990217488694748e-03;6.000542243947206388e-03;2.253054813419746782e+00;4.457351425315513732e-03;2.497882406072057804e-03;6.000542243947201183e-03;2.301934265036183813e+00;3.000000000000000000e+00;9.999812066944210320e-01
2.392000000000000000e+03;-1.062591570587405332e-03;-4.664546487883499543e-03;4.267669955239413587e-03;2.263168217772968394e+00;2.744490134754237753e-03;8.931589985162260992e-04;4.267669955239300830e-03;2.298618073466658362e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.393000000000000000e+03;-1.755619548811145764e-02;-1.158089635744020789e-02;-1.464011010419881235e-02;2.281983906981992494e+00;-6.323473099310878559e-03;-3.252291592893859912e-03;-1.464011010419835092e-02;2.283179388166607815e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.394000000000000000e+03;2.231714627979533919e-02;1.474067120488093720e-02;1.820452987942451986e-02;2.288436914124524879e+00;7.077212797106907649e-03;3.183059613299246693e-03;1.820452987942438802e-02;2.300296083742838782e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.395000000000000000e+03;-5.945385962475999153e-03;-3.109043195148635669e-03;-2.614253634869608250e-04;2.314669347006307554e+00;-2.630269465399882878e-04;1.194795208030022260e-03;-2.614253634867387804e-04;2.314563861742155559e+00;1.000000000000000000e+00;9.999812066944210320e-01
2.396000000000000000e+03;-9.500939931231933491e-03;-5.609356228758364052e-03;-4.882263132134240582e-03;2.321978107835553473e+00;-5.764723185214860185e-03;-3.764528778819001970e-03;-4.882263132134457423e-03;2.307145907823351383e+00;0.000000000000000000e+00;9.999812066944210320e-01
2.397000000000000000e+03;-1.858027823363260847e-02;-1.017964979096356963e-02;-2.116069667701726137e-02;2.361880675144648389e+00;-1.229179869490382854e-02;-7.974047541162401082e-03;-2.116069667701747301e-02;2.320446026895583103e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.398000000000000000e+03;6.246319494053367838e-03;8.186526016491524685e-03;1.049672417251436979e-02;2.359427599574227763e+00;-2.874026678988807898e-03;-1.876800220524901808e-03;1.049672417251459183e-02;2.333780607129447571e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.399000000000000000e+03;8.618179287945165225e-04;-9.007746948103889303e-03;-7.827626085752579371e-03;2.394906690631768420e+00;2.388373363644507794e-03;-2.684381064786632229e-03;-7.827626085752801416e-03;2.346360101561886680e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.400000000000000000e+03;-9.613395428669260084e-03;-8.359048173518804359e-03;-6.770245884252124036e-03;2.429835564625769440e+00;-7.392121201194987515e-03;-6.747412374339943966e-03;-6.770245884252235058e-03;2.360338167696932832e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.401000000000000000e+03;-4.437542764109828411e-03;-7.806285441436611704e-03;-2.000299671589017558e-02;2.465002136731193172e+00;-5.359955369564232963e-03;-7.091420185673200094e-03;-2.000299671589016171e-02;2.376512573195697975e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.402000000000000000e+03;9.468925566259670662e-04;8.105463405979018016e-03;1.141369244403220296e-02;2.466991288262571747e+00;-6.464761934136533175e-03;-2.785402972497524974e-03;1.141369244403242500e-02;2.401916946263548791e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.403000000000000000e+03;8.008697357900393735e-03;-9.667087562118144989e-03;-1.381373893715192452e-02;2.499718257991187631e+00;5.086246526346214006e-03;-3.998745299270960174e-03;-1.381373893715191065e-02;2.417373076140595156e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.404000000000000000e+03;-2.059790933540989882e-02;-2.747667019863311161e-03;-8.036165607520351362e-04;2.522667445001707254e+00;-1.426563263457484784e-02;-5.090973276824726709e-03;-8.036165607522710586e-04;2.440953872901248545e+00;0.000000000000000000e+00;9.999812066944210320e-01
2.405000000000000000e+03;9.026059211320495296e-03;2.925892699544199727e-03;3.996849895988863199e-04;2.529974804331947880e+00;8.058903837863951036e-04;-2.329470401896505810e-03;3.996849895987752976e-04;2.457152842873407295e+00;1.000000000000000000e+00;9.999812066944210320e-01
2.406000000000000000e+03;9.273882488069743260e-03;9.765696205553987819e-03;5.207006504354641518e-03;2.506636307853557177e+00;-7.906117718332883459e-05;1.737210117428583667e-04;5.207006504354752541e-03;2.466786518669781714e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.407000000000000000e+03;1.166070031880904120e-02;1.385265926713421733e-02;5.956167239424027537e-03;2.481758933256783539e+00;5.743333491360899656e-03;6.869955546207772226e-03;5.956167239424256521e-03;2.479198942514146520e+00;3.000000000000000000e+00;1.006908179861754071e+00
2.408000000000000000e+03;-6.255621453501922051e-03;-1.090404363670961427e-02;-2.464853531712794810e-03;2.480643857537724539e+00;4.052939299772704250e-03;1.663745398197715580e-03;-2.464853531713030732e-03;2.466691706824495345e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.409000000000000000e+03;5.788838793025291411e-03;1.255365536157309822e-02;8.226204233225183071e-03;2.438006033596836541e+00;1.622195385010035025e-03;5.099172702008979499e-03;8.226204233225183071e-03;2.453006383960115944e+00;3.000000000000000000e+00;1.006908179861754071e+00
2.410000000000000000e+03;-4.910882082805736321e-03;-4.707757771305351099e-03;5.362580610429924094e-03;2.450985554156102530e+00;3.116268083082765223e-03;3.220669823538157596e-03;5.362580610430149608e-03;2.466257749587203563e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.411000000000000000e+03;1.611396611240362847e-02;1.066307158002994908e-02;4.615296047088882775e-03;2.431045187108995531e+00;6.531900477104281635e-03;3.730252205585018067e-03;4.615296047088650322e-03;2.471211908773264909e+00;3.000000000000000000e+00;1.006908179861754071e+00
2.412000000000000000e+03;-4.765641027613645025e-03;-1.134944388182550223e-02;-1.064975014659832325e-02;2.448789086319968167e+00;4.145155784279172181e-03;7.612158131467894676e-04;-1.064975014659808733e-02;2.469086988690579076e+00;2.000000000000000000e+00;9.931106134438250077e-01
2.413000000000000000e+03;-1.109024987590978215e-02;-9.605592581407230990e-03;-1.583140388320497527e-03;2.491050233990785401e+00;-1.068354260449025719e-03;-3.052707852069860839e-04;-1.583140388320379566e-03;2.483637986476092241e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.414000000000000000e+03;-1.149473799027327450e-02;-1.093412961053077080e-02;-1.255305313506267784e-02;2.518889576562919341e+00;-6.050629629229571302e-03;-5.762488391350795158e-03;-1.255305313506278192e-02;2.480788046681475123e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.415000000000000000e+03;1.312203660591988730e-02;9.151488684155443393e-03;8.694295849688803146e-03;2.516240733909725247e+00;1.133076682339322419e-03;-9.077037172681526886e-04;8.694295849688796207e-03;2.491865497539806462e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.416000000000000000e+03;-1.560340413970069326e-02;-6.349924788785766584e-03;-1.138788960270693124e-02;2.522560097433324877e+00;-9.048440649312825337e-03;-4.292341576938999044e-03;-1.138788960270704226e-02;2.489885598674084655e+00;0.000000000000000000e+00;9.999812066944210320e-01
2.417000000000000000e+03;-3.309648811490257039e-03;5.293529656894351357e-03;5.032977596279450405e-03;2.505734302566978045e+00;-7.645446304159912720e-03;-3.223588581107357867e-03;5.032977596279443466e-03;2.491445330862426477e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.418000000000000000e+03;4.766273885097732643e-04;-1.287952518430091238e-02;-1.305752493622513305e-02;2.518781560839649547e+00;1.523329355430105836e-03;-5.341459817709122426e-03;-1.305752493622500121e-02;2.481684483583991518e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.419000000000000000e+03;-7.239079880429835634e-03;-7.342131768770108341e-03;-5.688145245653995763e-03;2.543444550840877394e+00;-4.688449567953820174e-03;-4.741416130254850342e-03;-5.688145245654099846e-03;2.485724447262613435e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.420000000000000000e+03;5.734260059881049476e-03;7.937360738891032635e-03;5.466560759324591567e-03;2.524152192252267835e+00;-2.795682869848239299e-03;-1.663334193374509801e-03;5.466560759324577690e-03;2.489099074725764638e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.421000000000000000e+03;-1.262699250630719416e-02;-1.227483415481377474e-02;-8.061738432631200546e-03;2.543716030768655489e+00;-5.557218328623200754e-03;-5.376216140651500497e-03;-8.061738432631311568e-03;2.488670417228346921e+00;0.000000000000000000e+00;9.931106134438250077e-01
2.422000000000000000e+03;5.514613897227054612e-03;7.148727188878687550e-03;4.065477536459125019e-03;2.526509732169455180e+00;-2.647461373193198825e-03;-1.807560573089329187e-03;4.065477536459111141e-03;2.494829997129999200e+00;1.000000000000000000e+00;1.006908179861754071e+00
2.423000000000000000e+03;7.154796828867332134e-03;5.004027975513868770e-03;1.493669630239932711e-03;2.530377342476008096e+00;1.304971010855946606e-03;1.995198221294569585e-04;1.493669630239946589e-03;2.512317591197398059e+00;2.000000000000000000e+00;9.999812066944210320e-01
2.424000000000000000e+03;-1.947660372484666391e-02;-1.316073048236390819e-02;-1.338612523049546865e-02;2.541083682492129459e+00;-6.422915788942992060e-03;-3.176686156752494411e-03;-1.338612523049510783e-02;2.507167623003630386e+00;1.000000000000000000e+00;9.931106134438250077e-01
2.425000000000000000e+03;1.354558707657131308e-02;1.044372320766586565e-02;6.903966861231791707e-03;2.513159020673628063e+00;2.613812213748172020e-03;1.019517645178952964e-03;6.903966861231777830e-03;2.506198486839841255e+00;2.000000000000000000e+00;1.006908179861754071e+00
2.426000000000000000e+03;1.024972045865381494e-02;1.089702624185435488e-02;9.203003740954958378e-03;2.481665698258894714e+00;3.422857225561570793e-03;3.755559155103123381e-03;9.203003740954840417e-03;2.507076197042941157e+00;3.000000000000000000e+00;1.006908179861754071e+00
