time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
8.900000000000000000e+01;1.742488959904700541e-02;3.422875048713469592e-03;9.791464631794533080e-04;2.506531845208720632e+00;5.458843283603215246e-03;-1.731105324053905381e-03;9.791464631791757522e-04;2.445819996830156384e+00;1.000000000000000000e+00
9.000000000000000000e+01;-1.422279279152324771e-02;-1.032671249367853039e-02;-1.052334833756371490e-02;2.547883364426611674e+00;-6.394312259840939650e-03;-4.393698918659871833e-03;-1.052334833756371490e-02;2.467785422873550516e+00;0.000000000000000000e+00
9.100000000000000000e+01;-9.780576669512069943e-03;-8.397320590002949059e-03;-1.022133902689659202e-02;2.576212589270969744e+00;-7.401848121442039519e-03;-6.691554607094613027e-03;-1.022133902689659202e-02;2.477485015152079306e+00;0.000000000000000000e+00
9.200000000000000000e+01;4.471049141704319663e-03;7.594456126342685742e-03;5.064534615385918315e-03;2.560977382184210338e+00;-4.512183054276391880e-03;-2.908332721196144055e-03;5.064534615386057093e-03;2.488411641590241086e+00;1.000000000000000000e+00
9.300000000000000000e+01;1.475065985892790033e-02;8.134216981032699190e-03;3.637524318826190761e-03;2.555400360655864844e+00;1.681576625989805729e-03;-1.715926218087165944e-03;3.637524318826190761e-03;2.516748616266853311e+00;2.000000000000000000e+00
9.400000000000000000e+01;1.298288650890512541e-02;1.205166067965365850e-02;9.789467751155550568e-03;2.521614999233778853e+00;5.639481579046423665e-03;5.161302826241054298e-03;9.789467751155134234e-03;2.520661315192417984e+00;3.000000000000000000e+00
9.500000000000000000e+01;-1.575843432732591809e-02;-9.437593447131159552e-03;-5.641564232415435809e-03;2.537620183445199906e+00;4.663151104322693641e-05;3.292344542008190933e-03;-5.641564232415186009e-03;2.524831794409905239e+00;2.000000000000000000e+00
9.600000000000000000e+01;-1.107517367931537544e-02;-1.365557954215462777e-02;-9.642559311567266978e-03;2.557838863671443530e+00;-2.416333223089039972e-03;-3.741355809947416455e-03;-9.642559311566961666e-03;2.523707385650388435e+00;1.000000000000000000e+00
9.700000000000000000e+01;1.389781158350228418e-02;1.056934602126163858e-02;7.640313293272249506e-03;2.529898510738876727e+00;2.460283745536584465e-03;7.511370903292846624e-04;7.640313293272249506e-03;2.519268994199448830e+00;2.000000000000000000e+00
9.800000000000000000e+01;-2.373645290199460911e-02;-1.118149699342285697e-02;-7.393759883308703706e-03;2.547700501048538957e+00;-7.654259480333464039e-03;-1.207366611486848651e-03;-7.393759883308426151e-03;2.515571033111545951e+00;1.000000000000000000e+00
9.900000000000000000e+01;1.965828903129773764e-02;1.030591989070792081e-02;5.456099969904426583e-03;2.534735731571464701e+00;5.363651254818052605e-03;5.612670522479046298e-04;5.456099969904260050e-03;2.526258635165198108e+00;2.000000000000000000e+00
1.000000000000000000e+02;4.462282282126278643e-03;1.360225736202699820e-02;1.129172000402395293e-02;2.492826917123001529e+00;1.249893712758715081e-03;5.943214867619783792e-03;1.129172000402381415e-02;2.514870435907272661e+00;3.000000000000000000e+00
1.010000000000000000e+02;9.581928181194271366e-03;5.137957568204759573e-03;4.530830692971749007e-03;2.467575781028600979e+00;7.580963307338373092e-03;5.299011649134183211e-03;4.530830692971721252e-03;2.504638014646784594e+00;4.000000000000000000e+00
1.020000000000000000e+02;1.653336845942890432e-02;1.024729039310903755e-02;1.172833933720915378e-02;2.438013239242819541e+00;1.253696222387970516e-02;9.309099684665006480e-03;1.172833933720915378e-02;2.502388008556942989e+00;4.000000000000000000e+00
1.030000000000000000e+02;-4.059900998738333322e-03;-1.287944461197204626e-03;2.826689182181318927e-03;2.427724953584643686e+00;4.518922209088907516e-03;5.942304892768895952e-03;2.826689182181457705e-03;2.491301537984650150e+00;3.000000000000000000e+00
1.040000000000000000e+02;6.369840216204222805e-03;7.524321114943208211e-03;6.226872560533391887e-03;2.406818921438198977e+00;6.571733523812933742e-03;7.164552385742872787e-03;6.226872560533253109e-03;2.475483372683492167e+00;4.000000000000000000e+00
1.050000000000000000e+02;-6.033962455822106108e-03;-6.504086522988589136e-03;-3.560523221002781513e-03;2.410040583957777649e+00;3.139985698161373850e-03;2.898579872592552120e-03;-3.560523221002892535e-03;2.458699556934799801e+00;3.000000000000000000e+00
1.060000000000000000e+02;-3.887492567476460992e-03;-9.052055008490683674e-03;-4.118072187049959254e-03;2.420538660776956341e+00;2.754465181036711008e-03;1.024940379954625280e-04;-4.118072187049848232e-03;2.440996961870947501e+00;2.000000000000000000e+00
1.070000000000000000e+02;-8.023658001805503148e-03;-7.385516841295167167e-03;-3.317308025115317527e-03;2.432916928798762424e+00;-4.628019075013783956e-03;-4.300337502336770701e-03;-3.317308025115428549e-03;2.436225764927491877e+00;1.000000000000000000e+00
1.080000000000000000e+02;-1.252870492964652804e-02;-5.784761228929347077e-03;-4.290918993621634092e-03;2.457032649186554174e+00;-8.596812952419777276e-03;-5.133839217691393841e-03;-4.290918993621634092e-03;2.441493562898527703e+00;0.000000000000000000e+00
1.090000000000000000e+02;1.500321579967424379e-02;1.012745374228074535e-02;7.380851283501577154e-03;2.443768513957842448e+00;2.891993400409659243e-03;3.883194833597114481e-04;7.380851283501826954e-03;2.438235345821758937e+00;1.000000000000000000e+00
