wealth_income_ratio,age_group,weight
 9.459366,6,.0451326
 9.500801,6,1.625368
 9.505252,6,2.045643
 9.512861,6,.0239509
 9.519738,6,.8183984
 9.548757,6,3.423174
 9.560504,6,.0060975
 9.572273,6,1.349414
 9.593058,6,.0115814
   9.6186,6,.0036196
  9.65632,6,.3302259
 9.673183,6,1.682068
  9.67369,6,1.860038
 9.677739,6,.2051758
 9.696321,6,1.968977
 9.708377,6,1.336156
 9.710437,6,.8053151
 9.710546,6,1.002278
 9.725452,6,1.935677
 9.735222,6,.3739971
 9.742752,6,.2848366
 9.762441,6,1.875589
 9.772161,6,.0048778
 9.826393,6,.0053983
 9.836322,6,.0048621
 9.878392,6,.0069821
 9.889849,6,2.286137
 9.895393,6,.0430053
 9.912798,6,2.172932
 9.918167,6,1.006106
 9.961166,6,.5039136
 9.963696,6,.4614184
 9.963815,6,3.301351
 9.972898,6,1.765472
 10.02419,6,.0045943
 10.03464,6,.0121593
 10.09724,6,.5992435
 10.09827,6,.3545818
 10.10807,6,1.320709
 10.11016,6,.0030266
 10.12463,6,2.305665
 10.13623,6,.2010941
 10.14018,6,.1653974
 10.14612,6 ,2.67352
 10.16915,6,.0052564
 10.20966,6,2.418119
 10.21507,6,.0727068
 10.23102,6,.0786882
 10.23618,6 ,.349845
 10.24282,6,.1436659
 10.24896,6,3.065172
 10.25167,6,.9680405
 10.28345,6,1.727374
 10.30868,6,.5637781
 10.32203,6,1.775987
 10.34992,6,.0056714
 10.36092,6,.2758316
 10.36417,6,.3049773
 10.38522,6,1.901384
 10.40244,6 ,1.33716
 10.40356,6   ,.0548
 10.43907,6,.0032025
 10.44812,6,1.182901
 10.44854,6,2.869347
 10.46867,6,.1421043
 10.48621,6 ,2.23524
 10.51501,6,1.882589
 10.53013,6 ,.044629
 10.54585,6,.0030587
 10.56817,6,.4127691
 10.56953,6,.3940204
 10.57035,6 ,1.11694
 10.58426,6,1.686425
 10.59997,6,.7543446
  10.6639,6,1.326943
 10.66963,6,.0121363
 10.67002,6,.2862515
 10.67536,6,1.451646
 10.69385,6,.3030582
 10.69564,6,1.564471
 10.70663,6,1.048474
 10.71078,6,1.038216
 10.71189,6 ,.350509
 10.71741,6,1.126186
 10.77939,6,.8549109
 10.79823,6 ,.413335
 10.81763,6,1.266338
 10.82234,6,.0449916
 10.82937,6,.4156209
   10.855,6 ,2.62635
 10.85879,6,3.006853
 10.89236,6,1.914699
 10.91866,6 ,1.11178
 10.92673,6,.2068968
 10.94672,6,1.588744
 10.96993,6,.4052223
 10.98701,6,3.501328
 11.00037,6,2.385015
 11.00356,6 ,.592168
 11.07027,6,1.284135
 11.08353,6 ,1.08701
 11.08908,6,2.688644
 11.10907,6 ,1.64897
 11.14327,6,1.233955
 11.15606,6,2.063625
  11.1694,6,.2051758
 11.18151,6,.6182383
 11.18816,6,.1928375
  11.1893,6,.0004669
 11.21207,6,.1555219
 11.21544,6,.0082793
 11.21653,6,.0666442
    11.22,6,1.722035
 11.23415,6,.5955504
 11.26533,6,.0043914
 11.27684,6,.0909577
  11.2917,6,.0111105
 11.30022,6,.0073385
 11.32882,6,.2925637
 11.36813,6,.0099219
 11.39456,6,.1486665
 11.40021,6,.0895637
 11.40427,6 ,.075826
 11.40738,6,.0757184
 11.41834,6,1.801357
 11.44713,6,.0648108
  11.4484,6,.9597947
 11.45279,6,.7643341
 11.45811,6 ,.050376
 11.48641,6,.0032426
 11.52669,6,2.489734
 11.52686,6,1.001477
 11.53244,6,.0866109
 11.56588,6,1.320287
 11.57335,6,1.411613
  11.6341,6,.0014345
  11.6871,6,.4227536
 11.69388,6,.3597212
 11.70359,6,.5540287
 11.70964,6,1.127022
 11.72335,6,1.217258
  11.7368,6,.0935804
 11.79735,6,.0059231
 11.81459,6,.0060785
 11.85105,6,.0620301
 11.85115,6,1.440313
 11.85909,6,.0935804
 11.87196,6,4.090829
 11.88464,6,.2920358
  11.9173,6,.0620301
 11.92068,6,1.948653
 11.95636,6,.5339625
 12.02162,6,1.022712
 12.03352,6,.0763787
  12.0457,6,.4300579
 12.05915,6,2.507493
 12.07614,6,.0074699
  12.0771,6,.0047736
 12.09289,6,.2725127
 12.12313,6,.0260659
 12.13067,6,.9104708
 12.13222,6,.0470912
 12.15088,6,.6429784
 12.15377,6,.9849806
 12.17287,6,.0101142
 12.18109,6,.0873199
 12.18725,6,.0045354
  12.2005,6,.1242485
 12.20416,6 ,.556345
 12.21578,6,.0470918
 12.22365,6,.0746777
 12.23577,6,2.869347
 12.24675,6,.0490927
 12.25917,6  ,.04189
 12.28374,6,.0677284
 12.28849,6,.7465873
 12.30711,6,.0064242
 12.31558,6,1.955966
 12.32658,6,.6405112
 12.35008,6,3.340036
 12.35218,6,.9892313
 12.37407,6,.0017075
 12.42346,6,.2592461
 12.42721,6,.0039354
 12.45072,6,.0512591
 12.45475,6,.3703077
 12.48381,6,.4620519
 12.48652,6,.1632446
 12.51293,6,.0039857
 12.52763,6,.0786882
 12.54439,6,.3651016
 12.55037,6,.2763369
 12.55525,6,1.302305
 12.55561,6 ,1.11694
 12.57867,6,.1485333
 12.58556,6,1.564471
 12.60053,6,.0057519
 12.67872,6,2.397161
 12.72697,6,.5350903
 12.76681,6,.0051896
 12.77839,6,.3069111
 12.78774,6,1.067846
 12.81012,6,.0048937
 12.85182,6 ,2.12569
  12.8538,6,1.722276
 12.86237,6,.0051045
 12.86583,6   ,.0548
 12.91225,6,.0742404
 12.92501,6,.2846091
 12.92788,6,.0571774
 12.92938,6,.1766411
 12.98324,6,.0008381
 13.00624,6,.0772848
 13.01271,6,1.318355
 13.01645,6,.0642398
 13.03706,6 ,.934755
 13.05501,6,.0040348
 13.07898,6,.0083734
 13.11214,6,.5424918
 13.11357,6,.3829847
 13.13768,6,.1074484
 13.14091,6,.0065824
 13.17158,6,.5309095
 13.18615,6,.0043753
 13.20059,6 ,.071784
 13.20699,6 ,.005761
 13.20719,6,3.510848
 13.21255,6,.6766156
 13.22007,6,1.071988
 13.24681,6,.0498253
 13.27023,6,.7074151
 13.27302,6,2.199068
 13.37598,6,.0653611
  13.4265,6 ,1.95877
 13.42986,6,.0643537
 13.50579,6,.6873654
  13.5079,6,.2763369
 13.51502,6,1.098307
 13.52511,6,.0856711
   13.528,6,.0044997
 13.55911,6,.0784377
 13.59175,6 ,.011477
 13.62603,6,.2261054
 13.65057,6,.1813454
 13.68415,6,.8183802
 13.70002,6,.2857726
 13.70887,6,.0066836
 13.72199,6,1.857648
 13.73453,6,.1635706
 13.73954,6,.0187857
 13.76436,6,.9764794
 13.77725,6,.0695787
 13.79049,6,.0079617
 13.87594,6,1.947142
 13.88382,6,.7875662
 13.88752,6,.1083149
 13.89729,6,.0052248
 13.90162,6,1.234743
 13.99935,6,.1642327
 14.03691,6 ,.026426
  14.0504,6,.0516596
  14.0831,6,.0811004
 14.08477,6,.0064161
 14.11587,6,.0104737
  14.1222,6  ,.56694
 14.12908,6 ,.594004
 14.13143,6,.1080815
 14.16713,6,.1207567
 14.18611,6,.2430055
 14.21746,6,.4335911
 14.24818,6,1.089749
 14.25852,6,.0763787
 14.27741,6,1.324498
 14.29358,6,2.277983
  14.3307,6,.8582135
 14.37595,6,2.374449
 14.38004,6 ,.705188
 14.41229,6,.0069765
  14.4312,6,1.641386
 14.43985,6,.1057695
 14.47615,6,3.198422
 14.50271,6,1.691403
 14.55138,6,.1076201
 14.57784,6,.0076938
 14.58113,6,.0497863
 14.60119,6,.0047331
 14.65345,6,.6854881
 14.70989,6,.0094929
 14.76483,6,.0991016
  14.9207,6 ,.003928
 15.02483,6,1.102225
 15.03322,6,.6986533
 15.10151,6,.6098174
 15.16818,6,.2552724
  15.2077,6,1.863733
 15.25726,6 ,.077743
 15.37579,6,.1691153
  15.3806,6,.0118055
 15.41466,6,.0061135
 15.44741,6,.6535266
 15.45349,6,.4024087
 15.49096,6,.0083728
 15.57763,6,.0123603
 15.57837,6,.6000437
 15.57873,6,.0800244
 15.59506,6,.0158517
 15.60612,6,.0452156
  15.6215,6,.0761364
 15.62523,6,.3751662
 15.63706,6,3.724585
 15.63818,6,1.827778
 15.66506,6,.0674572
 15.69186,6,.0113206
 15.70245,6,.0155891
 15.72134,6,.6641952
 15.73861,6,.0627766
 15.75123,6,.0234025
 15.81996,6,.0071384
 15.82693,6,.1084824
 15.85037,6,.9904425
 15.86895,6,1.762631
 15.87544,6,.2600854
 15.87997,6,.0046378
 15.88454,6,1.069436
 15.89907,6,3.510848
 15.95509,6,.2140114
 16.00558,6,.3493267
 16.00663,6 ,1.07026
  16.0425,6,.3542286
 16.09549,6,.0007511
 16.16162,6,2.006234
 16.25035,6,.0849368
 16.27246,6,.6117759
 16.30081,6,.6291417
 16.36616,6,.7118075
 16.38533,6,.1568224
 16.40089,6,.2591454
 16.40174,6,.2999266
 16.45084,6,1.041744
 16.45859,6,.8934222
 16.47064,6,.4853885
 16.47871,6,.9475872
 16.56309,6,.0059367
 16.58637,6,.0137712
 16.61033,6,.0964881
 16.64738,6,.0494159
 16.65904,6,.9091114
 16.66205,6 ,.273727
 16.66259,6,.1568224
 16.67041,6,1.141276
 16.69699,6,.0078972
 16.70445,6,.6118448
 16.76907,6,.6000437
 16.77062,6,.0114155
 16.81178,6,.0090905
 16.83725,6  ,.00896
 16.84279,6,.0890536
 16.87484,6 ,.000855
 16.90272,6,.0046955
 17.00272,6,.0811004
 17.00661,6,.2892149
 17.11877,6,1.008427
 17.14378,6,.0041716
 17.15895,6,.0840809
 17.21312,6,.0060025
 17.29253,6,.0066629
 17.33018,6 ,.241645
 17.35848,6,.0057519
 17.38745,6,.1105968
 17.40751,6,.0151096
 17.43239,6,.1362824
 17.46362,6,.1696924
 17.47519,6,.0099219
 17.47754,6,.0065033
  17.5039,6,.0043226
 17.50665,6,.9134817
 17.60779,6,.2412314
 17.66253,6 ,.065569
    17.68,6,.5613096
 17.68443,6,2.672978
 17.69393,6,.6549485
 17.75852,6,.0063423
 17.81022,6,.5415179
 17.81302,6,.9334524
 17.86301,6,.0546194
 17.90471,6,.5747105
 17.92196,6,.1034971
 17.94796,6,.0143477
 17.99017,6,1.821232
  18.0414,6,.6469733
  18.0476,6 ,.005162
 18.05058,6,.0869977
 18.06183,6,.5909346
 18.06638,6,.0539661
 18.08346,6,.0072566
 18.16643,6,1.217603
 18.18949,6,.0494159
 18.19019,6,.0076349
 18.26006,6,.0512591
 18.48429,6,.0088742
 18.54023,6,.1077808
 18.57572,6,.0055145
 18.64055,6,.0086733
 18.65207,6,.8885679
 18.69798,6,.0477777
 18.80433,6,.0079407
 18.84347,6,.7567614
 18.85649,6,.0093889
 18.88493,6,.0040403
 18.89541,6 ,.513891
 18.91985,6,.0651408
 18.92194,6,.0088742
 19.15886,6,.0004894
 19.24317,6,.2009324
 19.43102,6,.9263045
 19.47541,6 ,.050376
 19.48667,6,1.564471
 19.51336,6,.0065254
 19.52389,6,.0090703
 19.62652,6,.1251258
 19.66289,6,.0056201
 19.67848,6,.5108434
 19.70503,6 ,1.11694
 19.74938,6,.0438716
 19.77069,6,.0083028
 19.91917,6,1.576213
 19.92191,6,.1091062
 19.95241,6,.0071392
 20.02153,6,.2510688
 20.02612,6,1.071988
 20.02646,6,.0740473
 20.04155,6,.5216326
  20.1035,6,.1677234
 20.14117,6,.4838275
 20.15502,6,.0728318
 20.15903,6,.9486586
 20.31362,6,.0074834
 20.31548,6 ,.090469
 20.38342,6,.0044349
 20.38619,6,.1279346
 20.39146,6,.2500448
 20.39326,6,.0071384
 20.43253,6,.2962089
 20.45382,6 ,.337505
 20.48689,6,.1513093
 20.55587,6,.1092079
 20.55945,6,.7196995
  20.5834,6,.0979486
 20.62882,6 ,.008562
 20.70926,6,1.941976
 20.85265,6,.0178366
 20.87226,6,.6295772
 20.92581,6,.0851799
 20.94942,6,.0817537
 20.98513,6,.1568224
 21.13022,6,.0046996
 21.15046,6,.7887557
 21.17311,6 ,.570254
 21.17754,6,.0088652
 21.21957,6,1.046855
 21.26042,6,.1488006
 21.26455,6,.4940456
 21.37538,6,.0073501
 21.38507,6,.0039511
 21.41336,6,.5176271
 21.48572,6,.5933352
  21.4886,6,.1488006
 21.64319,6,.0062666
 21.67835,6,.7325315
 21.76681,6,.0881947
 21.80245,6,1.071988
 21.80435,6,.1774648
 21.84337,6,.0040016
 21.91629,6,.0027558
 21.92892,6,.1400203
 21.98517,6,.6237512
 22.02236,6,.0061295
  22.0426,6,.0062603
 22.07358,6,.0009458
 22.19434,6,.6855454
 22.28797,6,.6048386
 22.32513,6,.0636096
 22.36295,6,.0057519
 22.38836,6,.1221623
 22.42152,6,.8183802
 22.42184,6,.5283376
 22.42862,6,.0044827
 22.61553,6,.8991234
 22.70016,6,.0055145
 22.81556,6,.0076866
 22.84312,6,.9097231
 22.91428,6,.0041765
 22.94606,6 ,.067064
 22.96721,6,.0053704
 23.00878,6,.4398659
 23.06678,6,.0048299
 23.34397,6,.0177051
  23.4011,6,1.098307
 23.47556,6,.1998783
 23.53302,6,.0059548
 23.54383,6,.0055962
 23.56511,6,.1762344
 23.72262,6,.0007111
 23.76004,6 ,1.07847
 23.79614,6,.0074521
 23.85266,6,.5814309
 23.89427,6,.0055397
 23.90772,6,.5799947
 23.98469,6,.0007511
 24.08517,6,.0038385
 24.26864,6,.7939655
 24.42112,6,.3034387
 24.48979,6,.7053156
 24.56085,6,.0909577
 24.59348,6,.0111019
 24.60285,6,.0083132
 24.73411,6,.0061295
 24.75585,6,.0067257
 24.76909,6,1.098307
 24.94336,6,.3300159
  24.9944,6,.0840809
 25.07377,6,.5861201
 25.20391,6,.3387873
 25.22779,6,.0059266
 25.24087,6,.7454891
  25.4748,6 ,.863789
 25.48272,6,.0131027
 25.54163,6,.0053983
 25.58344,6,.3274023
 25.58602,6,.0627445
  25.5892,6,.0032489
  25.6076,6,.1382945
 25.68789,6 ,.130692
 25.78778,6,.3709917
 25.83726,6 ,1.11694
 25.85701,6,.0110904
    25.88,6,.3450592
 26.03239,6,.0757879
 26.11784,6,.8927644
 26.12338,6,.1148438
 26.28939,6,.4276215
 26.30078,6 ,.055946
 26.35313,6,.0065392
 26.41969,6,.0935804
  26.4436,6,.0039511
 26.45834,6,.6295772
 26.49689,6,.5109638
 26.55559,6,.1475933
 26.58898,6,.2835734
 26.68055,6,.1239346
 26.68593,6,.0040067
 26.75019,6,.1437821
 26.78419,6,.3018736
 26.89087,6,.1940608
 26.96817,6,.0010263
 26.99626,6,.0053983
 27.02826,6,.0458452
  27.0478,6 ,.050376
 27.05988,6,.0107947
 27.06692,6,.4734471
 27.12445,6,.5139805
  27.3069,6 ,.064881
 27.34086,6,.1372093
  27.4036,6,.0032672
 27.44873,6,.0039812
 27.59757,6,.5260682
 27.74569,6 ,.149397
 27.76709,6,1.269006
 27.77374,6,.0057005
 28.11246,6,.8075441
 28.20845,6,1.938936
 28.26388,6,.4485947
 28.38394,6,.3728882
  28.4585,6,.0646293
 28.46737,6,.4300579
 28.50161,6,.9281659
 28.57404,6,.0819201
 28.85143,6 ,.048659
 28.96817,6,.4880202
 28.98766,6,.0095563
 29.08921,6,.0018632
  29.1939,6,.0878681
 29.21732,6,.3950125
 29.61705,6 ,.080128
 29.81988,6,.4110919
 29.82306,6,.8098105
 29.94788,6,.9724582
 29.98902,6 ,.077743
 30.05964,6,.5178801
 30.28126,6,1.920867
 30.29142,6 ,1.11178
 30.35332,6,.0014407
 30.50146,6,.0405692
 30.78005,6,.1382795
 30.88173,6,.0811421
 30.95754,6,.0077759
 31.02427,6 ,.067064
 31.07975,6,.0069543
 31.07978,6 ,.077743
 31.21031,6,.0098115
  31.2483,6,.0058369
   31.286,6,.5542257
 31.54183,6 ,.078721
 31.56401,6,.4398659
 31.59965,6,.2957842
 31.61995,6,.1258927
 31.63448,6,.1202218
 31.75405,6,.1795811
 31.79897,6,.1223048
 32.01368,6,.1568301
 32.16652,6 ,.012532
 32.29866,6,.0866301
 32.36825,6,.4541834
 32.41876,6,.4193292
 32.47346,6,.0724579
 32.55501,6,.0003628
 32.85045,6,.3481291
 32.85666,6,.0035908
 33.06852,6,.0895637
 33.07149,6,1.098307
 33.39642,6,.5350903
 33.68498,6,.5800094
 33.68967,6,.0817489
 33.80208,6,.0053983
 33.83619,6,.0045013
 33.86854,6,.5990486
 34.04451,6,.6873654
 34.21672,6,.1003501
 34.44706,6,.0730121
 34.49164,6,.0076896
 34.56958,6,.0042652
 34.57053,6,.0622651
  34.7402,6,.1083827
 35.09456,6,.1022796
 35.12993,6,.2964205
 35.21895,6,.0068209
 35.23363,6,.0026573
 35.50784,6,.1944279
 35.55536,6 ,.863789
 35.59672,6,1.564471
  35.6932,6,.0055469
  35.8891,6,.1461793
 35.90953,6,.0126025
 36.11367,6,.0072566
 36.35663,6,.0094403
 36.45697,6,.0082036
  36.4841,6,.1439006
 36.48944,6,.0046482
  37.1429,6,.5507725
 37.16829,6,.0046482
 37.19014,6,.0733583
 37.63534,6,2.489734
  37.8883,6,.0060025
 37.89532,6,1.569915
 38.23064,6 ,.046106
 38.72963,6,.0116849
 38.89894,6,.1447134
 38.93086,6,.0077435
 39.15677,6,.9562927
 39.22784,6,.0080172
 39.31205,6,.1041179
 39.57385,6,.3399117
 39.70152,6,.1118605
 39.77668,6,.5283376
 40.27316,6,.0045205
 40.35611,6,1.071988
   40.429,6 ,.046895
 40.45213,6,.0142756
 40.47722,6,.3705738
 40.81615,6,.0068209
 40.81985,6,.0072566
   41.094,6,.0038385
 41.28308,6,.1564939
 41.30421,6,.0068209
 41.43601,6 ,.004032
 41.71847,6,1.072512
  42.1089,6,.7257717
 42.23423,6,.0061295
 42.24553,6,.0069765
 42.56382,6,.0060246
 43.04436,6,.0497906
 43.14935,6,.0516413
 43.16238,6,.0979486
 43.30095,6,.2917606
 43.48599,6 ,.477555
 43.54752,6,.2365515
 43.74448,6,.2347309
 43.79943,6,.1763275
 43.97906,6,.0662505
 44.23068,6,.0070296
 44.39749,6,.1211765
 44.72506,6,.3571907
 45.19346,6,.4188566
 45.28076,6,.0055211
 45.57404,6,.1704814
 45.96709,6,.0816911
  46.2516,6,.0083734
 46.94527,6,.1077825
 46.99672,6,.1560903
 47.43191,6 ,.078365
 47.59284,6,.0771973
 47.86381,6,1.075163
 47.99156,6 ,.004206
  48.3126,6,.8632088
 48.40128,6,.0540822
 48.53215,6,.0089487
  48.6836,6,.3550665
 49.36883,6,.0304676
 49.44429,6,.3537116
 49.74421,6,.0079485
  49.8341,6,.0005202
 50.53971,6,.0818333
 50.57391,6,.0662125
 50.72048,6,.4665001
 51.37614,6,.0642398
 51.38591,6,.0100115
 51.45987,6,.0662125
  51.7532,6,.4190794
 51.80295,6,.3051014
 52.34758,6,.0055161
 52.74329,6,.0642398
 53.13723,6,.0647409
 53.44907,6,.9805114
 53.56837,6 ,.328487
 53.83008,6,.0081236
  53.9203,6,.0005362
 53.97436,6,.0608767
 54.08879,6,.0070296
 54.44859,6,.0094728
  54.5963,6,.1383557
 55.21418,6,.4239788
 55.27174,6,.0725749
 55.88115,6,.0070296
 56.26096,6,.0067377
 56.33989,6,.0013258
  57.2044,6,.0616844
 57.48117,6,.0108765
 58.40222,6,.0035647
 58.69989,6,.0046482
 59.04953,6,.0080277
 60.23246,6,.4874606
 60.46196,6,.1014036
 61.05675,6 ,.050443
 61.65124,6 ,.004032
 61.90755,6,.5124869
 62.80204,6,.1191871
 63.15009,6,.0748395
  63.7579,6,.0117504
 64.22017,6,.0963998
 65.10223,6,.4082479
 65.48197,6,.0618936
 65.57868,6,.0046577
 66.17012,6,.6729812
 66.59946,6 ,.064881
 66.80021,6,.1369963
 69.04337,6,.1194024
 69.41151,6,.3578963
 69.54816,6,.0057152
 69.57545,6,.3537116
 69.65549,6,.0909214
 70.45747,6,.0559111
 70.99128,6,.4490659
 71.21497,6,.1239734
 73.49127,6,1.564471
 73.85873,6 ,.065582
 74.66846,6,.0483657
 77.03389,6,.4954636
 79.27305,6,.2172624
 80.58292,6,.0692552
 82.83443,6,.0119295
 82.83633,6,.0020216
 83.91329,6,.1239716
 85.62474,6,.0094728
 85.88812,6,.2237687
 86.55368,6,.0060991
 87.37326,6,.1479326
 91.44595,6,.2347706
 93.02543,6,.1715361
 93.49475,6,.0088652
 94.81708,6,.0100012
 95.06166,6,.0095487
 96.27178,6 ,.008688
 97.08118,6,.0065998
 97.68513,6,.0599656
 98.56448,6,.0014473
 102.5733,6,.9764209
 104.8073,6 ,.071193
  106.563,6,.0046955
 109.5993,6,.0093137
  111.099,6,.0536717
 121.0546,6,.0134354
 121.6052,6 ,.071193
 122.5827,6,.0060149
 122.6599,6,.0072566
 126.0716,6,.0059466
 127.4242,6,.0803363
 127.6283,6,.0979486
 131.8052,6,.0006419
 133.8607,6,.0107493
 136.7009,6,.0080733
  144.885,6,.0075672
  148.164,6,.0068209
 149.6175,6 ,.219848
 151.0239,6,.0036196
 151.2546,6,.0048331
 157.0231,6,.0007092
 168.1391,6,.0012691
 186.3746,6,.0032489
 191.5059,6,.0044294
 202.6776,6,.0086733
 203.5122,6,.0057365
  234.348,6,.0039812
 237.7578,6,.0710647
 238.9269,6,.0702126
 271.4048,6,.0079602
 289.2759,6,.0073319
 289.6454,6,.2060274
 290.5946,6,.2760095
 306.6861,6,.0114507
 353.6563,6,.0117675
 359.1728,6,.8183984
 381.4337,6,.1354776
 420.5736,6,.0117675
 717.1227,6,.0047096
 2061.853,6,.0034085
-1.955072,7,1.473896
-1.928476,7,2.490862
-1.277231,7,1.972353
-.2201513,7,2.141289
-.1259708,7,1.960557
-.0922419,7,1.590623
-.0835373,7,2.175281
-.0828887,7,1.724243
-.0727165,7,2.903214
-.0682602,7,1.832426
-.0607268,7,1.586518
-.0304221,7,1.766262
-.0187217,7,1.508236
        0,7 ,3.29201
        0,7 ,1.66117
        0,7,1.693237
 .0020916,7,1.794039
 .0093065,7,1.200639
 .0251973,7,1.681623
 .0286288,7,2.103156
 .0405339,7,1.902391
 .0462117,7,1.424309
 .0561999,7,1.493182
 .0576768,7,2.238853
 .0721397,7,2.158881
  .077473,7,2.724318
 .0828786,7,1.294036
 .0910702,7,1.384579
 .1075448,7,2.926682
 .1141593,7,2.861483
 .1189859,7,1.601717
 .1251292,7,2.533252
 .1319847,7,1.827569
 .1426434,7,2.069676
 .1427919,7,1.944223
 .1548634,7,2.123157
 .1565604,7,.6326867
 .1583647,7,1.927175
 .1637798,7,1.813424
 .1835092,7,2.395255
  .188787,7,3.725591
 .1936526,7,2.833646
 .2151845,7,2.285516
 .2191801,7,1.700581
 .2293618,7,2.724673
 .2514455,7,1.626083
  .251694,7,1.703082
 .2545344,7,1.722062
 .2640382,7,2.802747
 .2872078,7,2.334199
  .291308,7 ,1.60598
 .3027831,7,2.336693
 .3237304,7 ,2.25177
 .3310305,7,1.800157
 .3344024,7  ,3.4807
 .3649685,7,1.917473
 .3816829,7,2.405567
 .3920324,7,2.378752
 .3947853,7,2.041477
 .4088699,7,1.787607
 .4144356,7,1.837494
 .4444236,7,2.490447
 .4721924,7 ,1.80852
 .4767427,7,2.074677
 .5111049,7,2.391665
 .5258313,7,1.333206
 .5295538,7,1.699617
 .5308961,7,2.496519
 .5433679,7,1.595011
 .5484108,7,2.812299
   .59144,7,2.045205
 .6071222,7,1.645072
 .6334325,7,.6808158
 .6490747,7,3.136129
 .6599957,7 ,1.65982
 .6829726,7,3.177229
 .6903892,7,2.173712
 .7074654,7,2.383981
 .7240481,7,2.220513
 .7358889,7,2.034358
 .7403054,7,1.840006
 .7448777,7,2.915976
  .755226,7,1.956007
 .7836623,7,1.717664
 .7985407,7,1.490436
  .827773,7,.0197744
 .8295285,7,2.319385
 .8350669,7,1.707565
 .8861369,7,.0461977
 .9048496,7 ,2.43256
 .9073395,7,1.592586
 .9255972,7,1.602259
  .930492,7,2.954791
 .9515778,7,2.041436
 .9535843,7,1.354479
 .9657417,7,2.647691
  .983478,7,1.362834
 1.019996,7 ,1.68163
 1.023697,7,.0591887
 1.037966,7,1.337787
 1.041261,7,2.326628
  1.04159,7,2.211025
 1.051907,7,2.121425
 1.055361,7,1.362198
 1.058429,7,1.468924
 1.103081,7,1.893149
 1.109066,7,2.658849
 1.113437,7 ,2.41522
 1.144388,7,1.656253
 1.157257,7,1.095336
 1.159609,7,.6776636
 1.209728,7,1.972525
 1.217944,7,2.790704
 1.251948,7 ,1.69156
 1.294156,7,1.922763
 1.301912,7,1.937176
 1.304073,7,3.033361
 1.311769,7,2.490034
 1.336235,7 ,2.69044
 1.353202,7,2.096078
 1.374624,7,2.470496
  1.38311,7,2.826028
 1.384127,7,2.239256
 1.384402,7,2.864872
 1.393866,7,2.225672
 1.400851,7,1.982069
 1.408518,7,2.549219
 1.423723,7,1.735532
  1.42494,7,1.987184
 1.429887,7,2.583504
 1.432288,7,2.777641
  1.45837,7,1.642975
 1.477116,7,2.693835
 1.493001,7,2.851052
 1.515175,7,2.584283
  1.52216,7,2.708878
 1.565619,7,1.570364
 1.569641,7,2.243339
 1.580089,7,1.985687
 1.582967,7 ,.090205
 1.623664,7,2.954481
 1.626778,7,2.060157
 1.633154,7,2.027108
 1.657902,7,2.189952
 1.662523,7,2.881385
 1.665436,7,.4254574
 1.667604,7,2.487599
  1.68064,7,2.777194
 1.681234,7,1.516485
 1.691996,7 ,2.68416
 1.706493,7,3.326007
 1.730313,7 ,2.58129
  1.73196,7,1.389308
 1.737648,7,.0103875
 1.741897,7,1.445544
 1.755402,7,2.119512
 1.762011,7,.8279324
 1.783371,7,1.884552
 1.802311,7,1.759666
  1.80957,7,1.302468
 1.815938,7,.5992494
 1.820023,7,1.671402
 1.832815,7,1.523105
 1.844507,7,2.294509
 1.857635,7,3.102113
 1.858258,7,3.534013
  1.87036,7,.0034145
 1.881052,7,1.933386
 1.897105,7,2.069582
 1.928277,7,1.911092
 1.972795,7,2.521909
 1.974896,7,2.270031
 2.033015,7,2.226358
 2.056371,7,3.066323
 2.085491,7,.1362196
 2.104256,7,1.841254
 2.106424,7,1.977841
 2.149549,7,2.490183
 2.167693,7,3.613551
 2.178076,7,1.889451
 2.182504,7,1.727086
 2.187922,7,.7820706
 2.189129,7,2.007327
 2.189461,7,2.962887
 2.191367,7,2.364976
 2.191992,7,2.347481
 2.193416,7,2.912045
 2.199459,7,1.440919
 2.232778,7,2.758373
 2.238027,7 ,2.47095
 2.254467,7,1.457089
 2.321428,7,2.342813
 2.326888,7,1.739583
 2.336346,7,.5056922
 2.343229,7,2.073119
 2.351751,7 ,2.85675
 2.355307,7,2.005157
 2.355832,7,.0785385
  2.37659,7,2.002741
 2.385229,7 ,2.83744
 2.390401,7,3.326007
 2.390714,7,2.817464
 2.402705,7,1.462353
 2.405334,7,3.012188
 2.469165,7,1.853639
 2.470227,7,2.468443
 2.477081,7,3.673942
 2.484969,7,2.120073
 2.495124,7,1.660957
 2.496185,7,2.564197
 2.504737,7,1.311554
 2.511119,7,1.939539
 2.535544,7,2.314738
 2.549688,7,2.177892
 2.558019,7,1.840683
 2.562556,7,2.347266
 2.598649,7,2.649352
 2.643666,7,1.117978
 2.652475,7,2.173071
 2.652874,7,1.477116
  2.65893,7,1.751644
 2.669044,7,2.512679
 2.683853,7 ,3.03938
 2.687672,7,2.285103
 2.687719,7,1.703011
 2.697706,7,2.844379
 2.737956,7,2.120073
 2.745524,7,3.577673
 2.746412,7,2.204744
 2.774012,7,1.809208
 2.808107,7,1.972161
 2.822207,7,1.464529
 2.831679,7,.0110183
 2.840923,7,.3373074
 2.842428,7,.0794196
 2.889188,7 ,1.50883
 2.893684,7,1.957733
 2.897419,7,2.435789
 2.900343,7,1.840496
 2.904364,7,1.466604
 2.953799,7,1.633584
 2.954663,7,3.976064
