United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2020 Trustees Report.
Females
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2020,45,0.001937,96824,188,96731,3681186,38.02,34800,15071,0.4331,877523,25.2160,297.09
2020,46,0.002100,96637,203,96535,3584456,37.09,33952,15005,0.4420,842722,24.8211,292.35
2020,47,0.002298,96434,222,96323,3487920,36.17,33119,14935,0.4510,808771,24.4203,287.54
2020,48,0.002538,96212,244,96090,3391597,35.25,32300,14861,0.4601,775652,24.0141,282.67
2020,49,0.002813,95968,270,95833,3295507,34.34,31494,14781,0.4693,743352,23.6033,277.74
2020,50,0.003109,95698,298,95549,3199674,33.44,30699,14694,0.4787,711858,23.1884,272.76
2020,51,0.003419,95401,326,95238,3104124,32.54,29915,14601,0.4881,681159,22.7696,267.73
2020,52,0.003752,95074,357,94896,3008887,31.65,29143,14501,0.4976,651244,22.3467,262.66
2020,53,0.004107,94718,389,94523,2913991,30.77,28381,14394,0.5072,622101,21.9199,257.54
2020,54,0.004480,94329,423,94117,2819468,29.89,27629,14280,0.5169,593721,21.4893,252.37
2020,55,0.004891,93906,459,93676,2725350,29.02,26886,14159,0.5266,566092,21.0549,247.16
2020,56,0.005315,93447,497,93198,2631674,28.16,26153,14031,0.5365,539206,20.6170,241.90
2020,57,0.005707,92950,530,92685,2538475,27.31,25430,13895,0.5464,513052,20.1754,236.60
2020,58,0.006049,92420,559,92140,2445790,26.46,24716,13753,0.5564,487623,19.7290,231.25
2020,59,0.006368,91861,585,91568,2353650,25.62,24014,13607,0.5666,462907,19.2764,225.82
2020,60,0.006724,91276,614,90969,2262082,24.78,23325,13457,0.5769,438892,18.8166,220.30
2020,61,0.007146,90662,648,90338,2171113,23.95,22647,13304,0.5874,415568,18.3497,214.70
2020,62,0.007615,90014,685,89671,2080775,23.12,21980,13146,0.5981,392921,17.8765,209.02
2020,63,0.008139,89329,727,88965,1991104,22.29,21322,12982,0.6089,370941,17.3972,203.27
2020,64,0.008735,88602,774,88215,1902138,21.47,20673,12812,0.6198,349619,16.9120,197.44
2020,65,0.009427,87828,828,87414,1813924,20.65,20032,12636,0.6308,328946,16.4214,191.56
2020,66,0.010229,87000,890,86555,1726510,19.85,19397,12451,0.6419,308915,15.9262,185.61
2020,67,0.011145,86110,960,85630,1639955,19.04,18767,12257,0.6531,289518,15.4273,179.63
2020,68,0.012188,85150,1038,84631,1554326,18.25,18140,12053,0.6644,270751,14.9255,173.61
2020,69,0.013374,84112,1125,83550,1469694,17.47,17516,11837,0.6758,252611,14.4216,167.56
2020,70,0.014777,82987,1226,82374,1386145,16.70,16893,11608,0.6871,235095,13.9164,161.50
2020,71,0.016373,81761,1339,81092,1303770,15.95,16270,11364,0.6985,218202,13.4116,155.44
2020,72,0.018079,80422,1454,79695,1222679,15.20,15643,11103,0.7098,201932,12.9084,149.40
2020,73,0.019874,78968,1569,78184,1142983,14.47,15015,10827,0.7211,186289,12.4066,143.38
2020,74,0.021840,77399,1690,76554,1064799,13.76,14386,10535,0.7323,171273,11.9056,137.37
2020,75,0.024144,75709,1828,74795,988246,13.05,13755,10228,0.7436,156887,11.4055,131.37
2020,76,0.026852,73881,1984,72889,913451,12.36,13121,9903,0.7548,143132,10.9082,125.40
2020,77,0.029903,71897,2150,70822,840562,11.69,12482,9559,0.7658,130010,10.4158,119.49
2020,78,0.033322,69747,2324,68585,769740,11.04,11837,9194,0.7768,117528,9.9293,113.65
2020,79,0.037186,67423,2507,66169,701155,10.40,11185,8809,0.7875,105692,9.4495,107.89
2020,80,0.041706,64916,2707,63562,634986,9.78,10527,8402,0.7982,94507,8.9777,102.23
2020,81,0.046876,62208,2916,60750,571424,9.19,9861,7973,0.8085,83980,8.5164,96.70
2020,82,0.052529,59292,3115,57735,510674,8.61,9187,7521,0.8186,74119,8.0674,91.31
2020,83,0.058651,56178,3295,54530,452939,8.06,8509,7049,0.8284,64932,7.6308,86.07
2020,84,0.065419,52883,3460,51153,398409,7.53,7830,6561,0.8380,56422,7.2059,80.97
2020,85,0.073070,49423,3611,47618,347256,7.03,7153,6061,0.8473,48592,6.7931,76.02
2020,86,0.081806,45812,3748,43938,299638,6.54,6481,5550,0.8563,41439,6.3935,71.22
2020,87,0.091764,42064,3860,40134,255700,6.08,5817,5031,0.8649,34958,6.0091,66.61
2020,88,0.103014,38204,3936,36236,215566,5.64,5165,4510,0.8731,29140,5.6421,62.20
2020,89,0.115557,34269,3960,32289,179329,5.23,4529,3990,0.8810,23975,5.2942,58.03
2020,90,0.129372,30309,3921,28348,147041,4.85,3915,3478,0.8883,19447,4.9669,54.10
2020,91,0.144416,26388,3811,24482,118692,4.50,3332,2983,0.8952,15532,4.6612,50.43
2020,92,0.160638,22577,3627,20763,94210,4.17,2787,2513,0.9016,12200,4.3776,47.03
2020,93,0.177984,18950,3373,17264,73447,3.88,2287,2075,0.9074,9413,4.1166,43.90
2020,94,0.196394,15577,3059,14048,56183,3.61,1837,1677,0.9128,7126,3.8786,41.04
2020,95,0.215002,12518,2691,11172,42135,3.37,1443,1324,0.9176,5289,3.6645,38.47
2020,96,0.233505,9827,2295,8679,30963,3.15,1107,1021,0.9219,3846,3.4723,36.17
2020,97,0.251573,7532,1895,6585,22284,2.96,830,768,0.9258,2738,3.2997,34.10
2020,98,0.268852,5637,1516,4879,15699,2.78,607,564,0.9293,1908,3.1434,32.22
2020,99,0.284984,4122,1175,3534,10820,2.63,434,405,0.9326,1301,2.9989,30.49
2020,100,0.302083,2947,890,2502,7285,2.47,303,284,0.9357,867,2.8600,28.82
2020,101,0.320208,2057,659,1727,4784,2.33,207,194,0.9387,564,2.7263,27.22
2020,102,0.339420,1398,475,1161,3056,2.19,137,129,0.9416,357,2.5979,25.67
2020,103,0.359785,924,332,757,1895,2.05,89,84,0.9444,220,2.4745,24.19
2020,104,0.381372,591,226,479,1138,1.92,56,53,0.9470,131,2.3561,22.77
2020,105,0.404255,366,148,292,659,1.80,34,32,0.9496,75,2.2426,21.41
2020,106,0.428510,218,93,171,367,1.69,20,19,0.9520,42,2.1338,20.11
2020,107,0.454221,125,57,96,196,1.57,11,10,0.9544,22,2.0295,18.85
2020,108,0.481474,68,33,52,100,1.47,6,6,0.9566,11,1.9297,17.66
2020,109,0.510362,35,18,26,48,1.37,3,3,0.9588,5,1.8342,16.51
2020,110,0.540984,17,9,13,22,1.27,1,1,0.9608,2,1.7428,15.41
2020,111,0.573443,8,5,6,9,1.18,1,1,0.9628,1,1.6556,14.37
2020,112,0.607850,3,2,2,4,1.09,0,0,0.9647,0,1.5722,13.37
2020,113,0.644321,1,1,1,1,1.01,0,0,0.9664,0,1.4927,12.41
2020,114,0.682980,0,0,0,0,0.93,0,0,0.9681,0,1.4171,11.51
2020,115,0.723959,0,0,0,0,0.86,0,0,0.9697,0,1.3460,10.65
2020,116,0.764435,0,0,0,0,0.79,0,0,0.9712,0,1.2823,9.89
2020,117,0.802657,0,0,0,0,0.73,0,0,0.9724,0,1.2261,9.21
2020,118,0.842790,0,0,0,0,0.68,0,0,0.9736,0,1.1722,8.57
2020,119,0.884929,0,0,0,0,0.62,0,0,0.9748,0,1.1205,7.95
2021,0,0.004816,100000,482,99579,8133303,81.33,100000,16823,0.1682,3699578,36.9958,438.45
2021,1,0.000317,99518,32,99503,8033724,80.73,97281,16352,0.1681,3599578,37.0019,438.52
2021,2,0.000194,99487,19,99477,7934222,79.75,95064,16322,0.1717,3502297,36.8416,436.60
2021,3,0.000150,99468,15,99460,7834745,78.77,92908,16304,0.1755,3407234,36.6731,434.58
2021,4,0.000132,99453,13,99446,7735284,77.78,90806,16290,0.1794,3314325,36.4990,432.49
2021,5,0.000116,99439,12,99434,7635838,76.79,88753,16278,0.1834,3223520,36.3203,430.34
2021,6,0.000103,99428,10,99423,7536405,75.80,86747,16268,0.1875,3134767,36.1369,428.14
2021,7,0.000095,99418,9,99413,7436982,74.81,84788,16260,0.1918,3048020,35.9487,425.88
2021,8,0.000089,99408,9,99404,7337569,73.81,82874,16252,0.1961,2963232,35.7559,423.57
2021,9,0.000086,99399,9,99395,7238165,72.82,81003,16245,0.2005,2880358,35.5585,421.20
2021,10,0.000087,99391,9,99387,7138770,71.83,79175,16238,0.2051,2799355,35.3564,418.78
2021,11,0.000093,99382,9,99378,7039383,70.83,77389,16231,0.2097,2720179,35.1496,416.30
2021,12,0.000107,99373,11,99368,6940005,69.84,75642,16224,0.2145,2642791,34.9383,413.76
2021,13,0.000128,99362,13,99356,6840638,68.85,73933,16216,0.2193,2567149,34.7226,411.17
2021,14,0.000156,99350,15,99342,6741282,67.85,72262,16207,0.2243,2493216,34.5026,408.53
2021,15,0.000187,99334,19,99325,6641940,66.86,70626,16196,0.2293,2420954,34.2785,405.84
2021,16,0.000221,99316,22,99305,6542614,65.88,69025,16183,0.2345,2350328,34.0503,403.10
2021,17,0.000259,99294,26,99281,6443310,64.89,67458,16168,0.2397,2281303,33.8179,400.31
2021,18,0.000301,99268,30,99253,6344029,63.91,65925,16151,0.2450,2213845,33.5814,397.48
2021,19,0.000345,99238,34,99221,6244776,62.93,64423,16132,0.2504,2147920,33.3408,394.59
2021,20,0.000394,99204,39,99184,6145554,61.95,62953,16110,0.2559,2083497,33.0961,391.65
2021,21,0.000443,99165,44,99143,6046370,60.97,61513,16086,0.2615,2020544,32.8472,388.67
2021,22,0.000487,99121,48,99097,5947227,60.00,60104,16059,0.2672,1959030,32.5941,385.63
2021,23,0.000524,99073,52,99047,5848130,59.03,58724,16031,0.2730,1898926,32.3365,382.54
2021,24,0.000557,99021,55,98993,5749083,58.06,57373,16000,0.2789,1840203,32.0741,379.39
2021,25,0.000589,98966,58,98937,5650090,57.09,56052,15969,0.2849,1782829,31.8065,376.18
2021,26,0.000623,98907,62,98877,5551154,56.12,54760,15937,0.2910,1726777,31.5336,372.90
2021,27,0.000664,98846,66,98813,5452277,55.16,53495,15904,0.2973,1672017,31.2554,369.56
2021,28,0.000712,98780,70,98745,5353464,54.20,52258,15869,0.3037,1618522,30.9718,366.16
2021,29,0.000766,98710,76,98672,5254719,53.23,51047,15832,0.3102,1566264,30.6830,362.70
2021,30,0.000824,98634,81,98593,5156047,52.27,49861,15794,0.3168,1515217,30.3890,359.17
2021,31,0.000882,98553,87,98509,5057454,51.32,48699,15754,0.3235,1465356,30.0898,355.58
2021,32,0.000935,98466,92,98420,4958944,50.36,47563,15712,0.3303,1416657,29.7851,351.92
2021,33,0.000982,98374,97,98326,4860524,49.41,46450,15669,0.3373,1369094,29.4747,348.20
2021,34,0.001026,98277,101,98227,4762199,48.46,45361,15624,0.3444,1322645,29.1583,344.40
2021,35,0.001075,98176,106,98124,4663972,47.51,44296,15578,0.3517,1277284,28.8355,340.53
2021,36,0.001129,98071,111,98015,4565849,46.56,43253,15532,0.3591,1232988,28.5064,336.58
2021,37,0.001184,97960,116,97902,4467833,45.61,42233,15484,0.3666,1189735,28.1708,332.55
2021,38,0.001240,97844,121,97783,4369931,44.66,41234,15435,0.3743,1147502,27.8287,328.44
2021,39,0.001299,97723,127,97659,4272147,43.72,40257,15385,0.3822,1106268,27.4798,324.26
2021,40,0.001369,97596,134,97529,4174488,42.77,39301,15334,0.3902,1066010,27.1241,319.99
2021,41,0.001451,97462,141,97392,4076959,41.83,38365,15282,0.3983,1026709,26.7616,315.64
2021,42,0.001546,97321,150,97246,3979567,40.89,37448,15227,0.4066,988344,26.3924,311.21
2021,43,0.001655,97170,161,97090,3882322,39.95,36550,15171,0.4151,950896,26.0166,306.70
2021,44,0.001781,97010,173,96923,3785232,39.02,35669,15112,0.4237,914346,25.6344,302.11
2021,45,0.001920,96837,186,96744,3688308,38.09,34805,15049,0.4324,878678,25.2460,297.45
2021,46,0.002080,96651,201,96550,3591564,37.16,33957,14984,0.4413,843873,24.8513,292.72
2021,47,0.002276,96450,220,96340,3495014,36.24,33124,14915,0.4503,809916,24.4508,287.91
2021,48,0.002516,96230,242,96109,3398674,35.32,32306,14841,0.4594,776792,24.0449,283.04
2021,49,0.002791,95988,268,95854,3302564,34.41,31500,14762,0.4686,744486,23.6344,278.11
2021,50,0.003087,95720,296,95573,3206710,33.50,30706,14676,0.4780,712986,23.2198,273.14
2021,51,0.003397,95425,324,95263,3111137,32.60,29923,14583,0.4874,682280,22.8012,268.11
2021,52,0.003731,95101,355,94923,3015875,31.71,29151,14484,0.4969,652357,22.3787,263.04
2021,53,0.004089,94746,387,94552,2920951,30.83,28389,14378,0.5064,623206,21.9523,257.93
2021,54,0.004465,94358,421,94148,2826399,29.95,27637,14264,0.5161,594817,21.5222,252.77
2021,55,0.004879,93937,458,93708,2732251,29.09,26895,14144,0.5259,567180,21.0884,247.56
2021,56,0.005305,93479,496,93231,2638543,28.23,26162,14015,0.5357,540284,20.6512,242.31
2021,57,0.005695,92983,530,92718,2545312,27.37,25439,13880,0.5456,514122,20.2103,237.02
2021,58,0.006031,92453,558,92175,2452594,26.53,24725,13738,0.5556,488683,19.7647,231.68
2021,59,0.006341,91896,583,91604,2360420,25.69,24023,13592,0.5658,463958,19.3128,226.25
2021,60,0.006687,91313,611,91008,2268815,24.85,23334,13443,0.5761,439935,18.8536,220.74
2021,61,0.007098,90702,644,90381,2177807,24.01,22657,13291,0.5866,416601,18.3871,215.15
2021,62,0.007556,90059,680,89718,2087427,23.18,21991,13134,0.5972,393943,17.9142,209.47
2021,63,0.008070,89378,721,89017,1997708,22.35,21334,12971,0.6080,371953,17.4350,203.72
2021,64,0.008657,88657,767,88273,1908691,21.53,20686,12803,0.6189,350619,16.9498,197.90
2021,65,0.009338,87889,821,87479,1820418,20.71,20046,12628,0.6300,329933,16.4591,192.01
2021,66,0.010128,87069,882,86628,1732939,19.90,19412,12445,0.6411,309888,15.9637,186.06
2021,67,0.011032,86187,951,85711,1646311,19.10,18783,12253,0.6523,290476,15.4645,180.07
2021,68,0.012063,85236,1028,84722,1560600,18.31,18158,12050,0.6636,271692,14.9623,174.05
2021,69,0.013236,84208,1115,83650,1475878,17.53,17536,11836,0.6749,253534,14.4578,167.99
2021,70,0.014627,83093,1215,82486,1392227,16.76,16915,11609,0.6863,235998,13.9520,161.92
2021,71,0.016209,81878,1327,81214,1309742,16.00,16293,11367,0.6977,219083,13.4466,155.86
2021,72,0.017898,80551,1442,79830,1228528,15.25,15668,11109,0.7090,202790,12.9426,149.81
2021,73,0.019674,79109,1556,78331,1148698,14.52,15042,10835,0.7203,187122,12.4400,143.78
2021,74,0.021618,77553,1677,76714,1070367,13.80,14414,10546,0.7316,172080,11.9380,137.76
2021,75,0.023901,75876,1814,74969,993653,13.10,13786,10241,0.7429,157665,11.4368,131.74
2021,76,0.026587,74063,1969,73078,918683,12.40,13154,9919,0.7541,143879,10.9383,125.76
2021,77,0.029615,72093,2135,71026,845605,11.73,12516,9577,0.7652,130726,10.4445,119.83
2021,78,0.033011,69958,2309,68804,774580,11.07,11872,9215,0.7761,118209,9.9566,113.98
2021,79,0.036852,67649,2493,66402,705776,10.43,11222,8832,0.7870,106337,9.4754,108.21
2021,80,0.041346,65156,2694,63809,639373,9.81,10566,8427,0.7976,95115,9.0021,102.53
2021,81,0.046490,62462,2904,61010,575564,9.21,9901,8000,0.8080,84549,8.5392,96.97
2021,82,0.052126,59558,3105,58006,514554,8.64,9229,7550,0.8181,74647,8.0886,91.56
2021,83,0.058244,56454,3288,54810,456549,8.09,8551,7080,0.8280,65419,7.6505,86.31
2021,84,0.065015,53166,3457,51437,401739,7.56,7872,6593,0.8376,56868,7.2242,81.19
2021,85,0.072668,49709,3612,47903,350302,7.05,7195,6093,0.8469,48996,6.8101,76.22
2021,86,0.081399,46097,3752,44221,302399,6.56,6522,5582,0.8559,41801,6.4095,71.41
2021,87,0.091342,42344,3868,40411,258178,6.10,5856,5063,0.8646,35280,6.0243,66.79
2021,88,0.102564,38477,3946,36503,217768,5.66,5202,4540,0.8728,29423,5.6566,62.38
2021,89,0.115069,34530,3973,32544,181264,5.25,4563,4019,0.8807,24222,5.3081,58.20
2021,90,0.128835,30557,3937,28589,148721,4.87,3947,3505,0.8880,19659,4.9802,54.26
2021,91,0.143825,26620,3829,24706,120132,4.51,3361,3008,0.8949,15711,4.6739,50.59
2021,92,0.159990,22791,3646,20968,95426,4.19,2813,2536,0.9013,12350,4.3898,47.18
2021,93,0.177276,19145,3394,17448,74458,3.89,2310,2096,0.9072,9537,4.1282,44.04
2021,94,0.195627,15751,3081,14210,57010,3.62,1858,1695,0.9125,7226,3.8898,41.18
2021,95,0.214175,12670,2714,11313,42799,3.38,1461,1340,0.9174,5369,3.6752,38.60
2021,96,0.232618,9956,2316,8798,31486,3.16,1122,1034,0.9217,3908,3.4826,36.29
2021,97,0.250624,7640,1915,6683,22688,2.97,842,779,0.9256,2786,3.3096,34.21
2021,98,0.267843,5725,1534,4959,16005,2.80,617,573,0.9291,1944,3.1529,32.33
2021,99,0.283913,4192,1190,3597,11047,2.64,441,411,0.9324,1327,3.0081,30.60
2021,100,0.300948,3002,903,2550,7450,2.48,309,289,0.9355,886,2.8688,28.93
2021,101,0.319005,2098,669,1764,4900,2.33,211,198,0.9385,577,2.7348,27.32
2021,102,0.338145,1429,483,1187,3136,2.19,141,132,0.9414,366,2.6060,25.77
2021,103,0.358434,946,339,776,1949,2.06,91,86,0.9442,226,2.4823,24.29
2021,104,0.379940,607,231,492,1172,1.93,57,54,0.9469,135,2.3636,22.86
2021,105,0.402737,376,152,300,681,1.81,35,33,0.9494,78,2.2498,21.50
2021,106,0.426901,225,96,177,380,1.69,20,19,0.9519,43,2.1407,20.19
2021,107,0.452515,129,58,100,204,1.58,11,11,0.9542,23,2.0361,18.93
2021,108,0.479666,71,34,54,104,1.47,6,6,0.9565,12,1.9360,17.73
2021,109,0.508446,37,19,27,50,1.37,3,3,0.9586,6,1.8402,16.58
2021,110,0.538952,18,10,13,23,1.28,1,1,0.9607,3,1.7486,15.48
2021,111,0.571290,8,5,6,10,1.18,1,1,0.9627,1,1.6611,14.43
2021,112,0.605567,4,2,2,4,1.10,0,0,0.9645,0,1.5775,13.43
2021,113,0.641901,1,1,1,1,1.01,0,0,0.9663,0,1.4977,12.47
2021,114,0.680415,1,0,0,0,0.93,0,0,0.9680,0,1.4219,11.56
2021,115,0.721240,0,0,0,0,0.86,0,0,0.9696,0,1.3506,10.71
2021,116,0.761565,0,0,0,0,0.79,0,0,0.9711,0,1.2868,9.94
2021,117,0.799643,0,0,0,0,0.74,0,0,0.9723,0,1.2304,9.26
2021,118,0.839625,0,0,0,0,0.68,0,0,0.9736,0,1.1763,8.62
2021,119,0.881607,0,0,0,0,0.63,0,0,0.9747,0,1.1244,7.99
2022,0,0.004734,100000,473,99586,8141417,81.41,100000,16788,0.1679,3701129,37.0113,438.64
2022,1,0.000311,99527,31,99511,8041830,80.80,97289,16325,0.1678,3601129,37.0148,438.68
2022,2,0.000191,99496,19,99486,7942319,79.83,95072,16296,0.1714,3503840,36.8546,436.75
2022,3,0.000148,99477,15,99469,7842833,78.84,92917,16278,0.1752,3408768,36.6862,434.73
2022,4,0.000130,99462,13,99455,7743364,77.85,90814,16264,0.1791,3315851,36.5124,432.65
2022,5,0.000114,99449,11,99443,7643908,76.86,88761,16253,0.1831,3225036,36.3339,430.51
2022,6,0.000102,99438,10,99433,7544465,75.87,86756,16243,0.1872,3136275,36.1507,428.31
2022,7,0.000093,99428,9,99423,7445032,74.88,84796,16234,0.1915,3049520,35.9629,426.05
2022,8,0.000088,99418,9,99414,7345610,73.89,82882,16227,0.1958,2964724,35.7703,423.74
2022,9,0.000085,99410,8,99405,7246196,72.89,81012,16219,0.2002,2881841,35.5732,421.38
2022,10,0.000086,99401,9,99397,7146790,71.90,79184,16213,0.2047,2800830,35.3714,418.96
2022,11,0.000092,99393,9,99388,7047394,70.90,77397,16206,0.2094,2721646,35.1649,416.48
2022,12,0.000105,99383,10,99378,6948006,69.91,75650,16199,0.2141,2644250,34.9540,413.95
2022,13,0.000126,99373,13,99367,6848628,68.92,73941,16191,0.2190,2568600,34.7386,411.36
2022,14,0.000154,99360,15,99353,6749261,67.93,72269,16182,0.2239,2494659,34.5189,408.73
2022,15,0.000185,99345,18,99336,6649908,66.94,70634,16171,0.2289,2422390,34.2951,406.04
2022,16,0.000218,99327,22,99316,6550572,65.95,69033,16159,0.2341,2351756,34.0672,403.31
2022,17,0.000256,99305,25,99292,6451256,64.96,67466,16144,0.2393,2282723,33.8351,400.52
2022,18,0.000298,99280,30,99265,6351964,63.98,65932,16127,0.2446,2215257,33.5989,397.69
2022,19,0.000343,99250,34,99233,6252699,63.00,64431,16108,0.2500,2149325,33.3586,394.80
2022,20,0.000392,99216,39,99197,6153466,62.02,62961,16086,0.2555,2084894,33.1142,391.87
2022,21,0.000441,99177,44,99155,6054269,61.04,61521,16062,0.2611,2021933,32.8657,388.89
2022,22,0.000486,99133,48,99109,5955114,60.07,60111,16036,0.2668,1960412,32.6130,385.86
2022,23,0.000524,99085,52,99059,5856005,59.10,58731,16007,0.2725,1900301,32.3559,382.77
2022,24,0.000557,99033,55,99006,5756945,58.13,57381,15977,0.2784,1841570,32.0938,379.63
2022,25,0.000588,98978,58,98949,5657940,57.16,56059,15946,0.2844,1784189,31.8267,376.42
2022,26,0.000624,98920,62,98889,5558991,56.20,54767,15913,0.2906,1728129,31.5543,373.15
2022,27,0.000664,98858,66,98825,5460101,55.23,53502,15880,0.2968,1673363,31.2766,369.82
2022,28,0.000713,98793,70,98757,5361276,54.27,52265,15845,0.3032,1619860,30.9935,366.42
2022,29,0.000768,98722,76,98684,5262518,53.31,51053,15809,0.3097,1567596,30.7053,362.96
2022,30,0.000827,98646,82,98605,5163834,52.35,49867,15771,0.3163,1516543,30.4119,359.44
2022,31,0.000885,98565,87,98521,5065229,51.39,48705,15730,0.3230,1466676,30.1132,355.86
2022,32,0.000939,98477,92,98431,4966708,50.43,47568,15688,0.3298,1417971,29.8092,352.21
2022,33,0.000986,98385,97,98337,4868276,49.48,46455,15644,0.3368,1370403,29.4995,348.49
2022,34,0.001029,98288,101,98238,4769940,48.53,45366,15600,0.3439,1323948,29.1838,344.71
2022,35,0.001076,98187,106,98134,4671702,47.58,44300,15554,0.3511,1278582,28.8617,340.84
2022,36,0.001130,98081,111,98026,4573568,46.63,43258,15507,0.3585,1234281,28.5332,336.90
2022,37,0.001183,97970,116,97913,4475542,45.68,42237,15460,0.3660,1191024,28.1984,332.88
2022,38,0.001237,97855,121,97794,4377630,44.74,41239,15411,0.3737,1148786,27.8569,328.78
2022,39,0.001295,97733,127,97670,4279836,43.79,40262,15361,0.3815,1107547,27.5086,324.60
2022,40,0.001362,97607,133,97540,4182166,42.85,39306,15310,0.3895,1067286,27.1535,320.34
2022,41,0.001442,97474,141,97404,4084625,41.90,38370,15258,0.3976,1027980,26.7915,316.00
2022,42,0.001535,97333,149,97259,3987222,40.96,37453,15204,0.4059,989610,26.4228,311.57
2022,43,0.001642,97184,160,97104,3889963,40.03,36555,15147,0.4144,952157,26.0475,307.07
2022,44,0.001765,97024,171,96939,3792859,39.09,35674,15089,0.4230,915603,25.6657,302.49
2022,45,0.001901,96853,184,96761,3695920,38.16,34811,15027,0.4317,879929,25.2777,297.83
2022,46,0.002060,96669,199,96569,3599159,37.23,33963,14962,0.4405,845118,24.8834,293.10
2022,47,0.002254,96470,217,96361,3502589,36.31,33131,14894,0.4495,811155,24.4831,288.30
2022,48,0.002492,96252,240,96133,3406228,35.39,32313,14821,0.4587,778024,24.0775,283.43
2022,49,0.002768,96013,266,95880,3310096,34.48,31508,14742,0.4679,745710,23.6673,278.51
2022,50,0.003063,95747,293,95600,3214216,33.57,30714,14657,0.4772,714202,23.2530,273.54
2022,51,0.003372,95454,322,95293,3118616,32.67,29932,14565,0.4866,683488,22.8347,268.52
2022,52,0.003706,95132,353,94955,3023323,31.78,29160,14466,0.4961,653556,22.4125,263.45
2022,53,0.004064,94779,385,94586,2928368,30.90,28399,14361,0.5057,624396,21.9865,258.34
2022,54,0.004442,94394,419,94184,2833781,30.02,27648,14248,0.5153,595997,21.5568,253.18
2022,55,0.004858,93975,456,93746,2739597,29.15,26906,14128,0.5251,568349,21.1234,247.98
2022,56,0.005284,93518,494,93271,2645851,28.29,26173,14000,0.5349,541443,20.6868,242.74
2022,57,0.005673,93024,528,92760,2552580,27.44,25450,13865,0.5448,515270,20.2466,237.46
2022,58,0.006003,92496,555,92219,2459820,26.59,24736,13724,0.5548,489820,19.8016,232.12
2022,59,0.006304,91941,580,91651,2367601,25.75,24035,13579,0.5650,465083,19.3502,226.70
